"com_code","com_annee","com_type","popleg_annee","popleg_mun","popleg_a_part","popleg_tot","popleg_date_maj"
"72072","2022","COM","2020","253","2","255","2023-01-02"
"72073","2022","COM","2020","1124","23","1147","2023-01-02"
"72074","2022","COM","2020","211","9","220","2023-01-02"
"72075","2022","COM","2020","998","26","1024","2023-01-02"
"72076","2022","COM","2020","247","2","249","2023-01-02"
"72077","2022","COM","2020","426","8","434","2023-01-02"
"72078","2022","COM","2020","354","3","357","2023-01-02"
"72079","2022","COM","2020","312","3","315","2023-01-02"
"72080","2022","COM","2020","2723","80","2803","2023-01-02"
"72083","2022","COM","2020","367","11","378","2023-01-02"
"72084","2022","COM","2020","1268","35","1303","2023-01-02"
"72085","2022","COM","2020","183","2","185","2023-01-02"
"72086","2022","COM","2020","138","4","142","2023-01-02"
"72087","2022","COM","2020","471","14","485","2023-01-02"
"72088","2022","COM","2020","329","11","340","2023-01-02"
"72089","2022","COM","2020","1845","36","1881","2023-01-02"
"72090","2022","COM","2020","2953","58","3011","2023-01-02"
"72091","2022","COM","2020","133","4","137","2023-01-02"
"72093","2022","COM","2020","897","19","916","2023-01-02"
"72094","2022","COM","2020","623","13","636","2023-01-02"
"72095","2022","COM","2020","7958","118","8076","2023-01-02"
"72096","2022","COM","2020","1647","78","1725","2023-01-02"
"72098","2022","COM","2020","508","15","523","2023-01-02"
"72099","2022","COM","2020","642","7","649","2023-01-02"
"72100","2022","COM","2020","409","4","413","2023-01-02"
"72101","2022","COM","2020","675","13","688","2023-01-02"
"72102","2022","COM","2020","93","2","95","2023-01-02"
"72103","2022","COM","2020","609","8","617","2023-01-02"
"72104","2022","COM","2020","577","16","593","2023-01-02"
"72105","2022","COM","2020","482","9","491","2023-01-02"
"72106","2022","COM","2020","928","29","957","2023-01-02"
"72107","2022","COM","2020","345","7","352","2023-01-02"
"72109","2022","COM","2020","550","6","556","2023-01-02"
"72110","2022","COM","2020","1039","20","1059","2023-01-02"
"72111","2022","COM","2020","477","17","494","2023-01-02"
"72112","2022","COM","2020","477","5","482","2023-01-02"
"72113","2022","COM","2020","756","12","768","2023-01-02"
"72114","2022","COM","2020","267","7","274","2023-01-02"
"72115","2022","COM","2020","920","23","943","2023-01-02"
"72118","2022","COM","2020","1446","23","1469","2023-01-02"
"72119","2022","COM","2020","1043","19","1062","2023-01-02"
"72120","2022","COM","2020","243","5","248","2023-01-02"
"72121","2022","COM","2020","319","10","329","2023-01-02"
"72122","2022","COM","2020","1061","21","1082","2023-01-02"
"72123","2022","COM","2020","68","1","69","2023-01-02"
"72124","2022","COM","2020","4752","76","4828","2023-01-02"
"72125","2022","COM","2020","299","10","309","2023-01-02"
"72126","2022","COM","2020","292","9","301","2023-01-02"
"72127","2022","COM","2020","1921","38","1959","2023-01-02"
"72128","2022","COM","2020","518","6","524","2023-01-02"
"72129","2022","COM","2020","857","16","873","2023-01-02"
"72130","2022","COM","2020","716","12","728","2023-01-02"
"72131","2022","COM","2020","588","8","596","2023-01-02"
"72132","2022","COM","2020","8863","335","9198","2023-01-02"
"72133","2022","COM","2020","1507","28","1535","2023-01-02"
"72134","2022","COM","2020","528","15","543","2023-01-02"
"72135","2022","COM","2020","601","6","607","2023-01-02"
"72136","2022","COM","2020","313","8","321","2023-01-02"
"72137","2022","COM","2020","2218","39","2257","2023-01-02"
"72138","2022","COM","2020","2871","45","2916","2023-01-02"
"72139","2022","COM","2020","981","41","1022","2023-01-02"
"72141","2022","COM","2020","903","34","937","2023-01-02"
"72142","2022","COM","2020","146","5","151","2023-01-02"
"72143","2022","COM","2020","1927","25","1952","2023-01-02"
"72144","2022","COM","2020","330","4","334","2023-01-02"
"72145","2022","COM","2020","391","4","395","2023-01-02"
"72146","2022","COM","2020","3144","41","3185","2023-01-02"
"72147","2022","COM","2020","1178","24","1202","2023-01-02"
"72148","2022","COM","2020","81","1","82","2023-01-02"
"72149","2022","COM","2020","614","10","624","2023-01-02"
"72150","2022","COM","2020","1266","22","1288","2023-01-02"
"72151","2022","COM","2020","1131","31","1162","2023-01-02"
"72152","2022","COM","2020","429","11","440","2023-01-02"
"72153","2022","COM","2020","551","14","565","2023-01-02"
"72154","2022","COM","2020","15078","1087","16165","2023-01-02"
"72155","2022","COM","2020","2297","30","2327","2023-01-02"
"72156","2022","COM","2020","925","24","949","2023-01-02"
"72157","2022","COM","2020","703","13","716","2023-01-02"
"72158","2022","COM","2020","818","12","830","2023-01-02"
"72160","2022","COM","2020","586","12","598","2023-01-02"
"72161","2022","COM","2020","924","11","935","2023-01-02"
"72163","2022","COM","2020","488","9","497","2023-01-02"
"72164","2022","COM","2020","70","0","70","2023-01-02"
"72165","2022","COM","2020","1912","24","1936","2023-01-02"
"72166","2022","COM","2020","314","10","324","2023-01-02"
"72167","2022","COM","2020","714","11","725","2023-01-02"
"72168","2022","COM","2020","2062","40","2102","2023-01-02"
"72169","2022","COM","2020","1458","25","1483","2023-01-02"
"72170","2022","COM","2020","169","7","176","2023-01-02"
"72171","2022","COM","2020","103","3","106","2023-01-02"
"72172","2022","COM","2020","1441","17","1458","2023-01-02"
"72173","2022","COM","2020","1234","27","1261","2023-01-02"
"72174","2022","COM","2020","100","1","101","2023-01-02"
"72175","2022","COM","2020","1523","19","1542","2023-01-02"
"72176","2022","COM","2020","4100","73","4173","2023-01-02"
"72177","2022","COM","2020","357","4","361","2023-01-02"
"72178","2022","COM","2020","190","1","191","2023-01-02"
"72179","2022","COM","2020","1882","34","1916","2023-01-02"
"72180","2022","COM","2020","5082","170","5252","2023-01-02"
"72181","2022","COM","2020","145155","2828","147983","2023-01-02"
"72182","2022","COM","2020","1541","29","1570","2023-01-02"
"72183","2022","COM","2020","1076","17","1093","2023-01-02"
"72184","2022","COM","2020","371","6","377","2023-01-02"
"72185","2022","COM","2020","660","5","665","2023-01-02"
"72186","2022","COM","2020","885","11","896","2023-01-02"
"72187","2022","COM","2020","1613","17","1630","2023-01-02"
"72188","2022","COM","2020","154","2","156","2023-01-02"
"72189","2022","COM","2020","2061","26","2087","2023-01-02"
"72190","2022","COM","2020","280","10","290","2023-01-02"
"72191","2022","COM","2020","3142","43","3185","2023-01-02"
"72192","2022","COM","2020","98","3","101","2023-01-02"
"72193","2022","COM","2020","429","7","436","2023-01-02"
"72194","2022","COM","2020","267","2","269","2023-01-02"
"72195","2022","COM","2020","1853","28","1881","2023-01-02"
"72196","2022","COM","2020","730","6","736","2023-01-02"
"72197","2022","COM","2020","686","5","691","2023-01-02"
"72198","2022","COM","2020","2635","36","2671","2023-01-02"
"72199","2022","COM","2020","282","1","283","2023-01-02"
"72200","2022","COM","2020","3669","61","3730","2023-01-02"
"72201","2022","COM","2020","259","5","264","2023-01-02"
"72202","2022","COM","2020","194","10","204","2023-01-02"
"72204","2022","COM","2020","512","7","519","2023-01-02"
"72205","2022","COM","2020","1821","24","1845","2023-01-02"
"72208","2022","COM","2020","374","9","383","2023-01-02"
"72209","2022","COM","2020","304","1","305","2023-01-02"
"72210","2022","COM","2020","301","5","306","2023-01-02"
"72211","2022","COM","2020","636","9","645","2023-01-02"
"72212","2022","COM","2020","697","13","710","2023-01-02"
"72213","2022","COM","2020","5231","64","5295","2023-01-02"
"72214","2022","COM","2020","11","0","11","2023-01-02"
"72215","2022","COM","2020","1042","12","1054","2023-01-02"
"72216","2022","COM","2020","598","14","612","2023-01-02"
"72217","2022","COM","2020","2461","48","2509","2023-01-02"
"72218","2022","COM","2020","292","4","296","2023-01-02"
"72219","2022","COM","2020","821","88","909","2023-01-02"
"72220","2022","COM","2020","899","37","936","2023-01-02"
"72221","2022","COM","2020","369","5","374","2023-01-02"
"72222","2022","COM","2020","264","0","264","2023-01-02"
"72223","2022","COM","2020","2633","32","2665","2023-01-02"
"72224","2022","COM","2020","528","3","531","2023-01-02"
"72225","2022","COM","2020","669","8","677","2023-01-02"
"72226","2022","COM","2020","1334","19","1353","2023-01-02"
"72227","2022","COM","2020","39","0","39","2023-01-02"
"72228","2022","COM","2020","2086","49","2135","2023-01-02"
"72229","2022","COM","2020","465","8","473","2023-01-02"
"72230","2022","COM","2020","1062","26","1088","2023-01-02"
"72231","2022","COM","2020","5320","84","5404","2023-01-02"
"72232","2022","COM","2020","674","13","687","2023-01-02"
"72233","2022","COM","2020","64","0","64","2023-01-02"
"72234","2022","COM","2020","359","5","364","2023-01-02"
"72235","2022","COM","2020","373","7","380","2023-01-02"
"72236","2022","COM","2020","190","8","198","2023-01-02"
"72237","2022","COM","2020","502","6","508","2023-01-02"
"72238","2022","COM","2020","73","0","73","2023-01-02"
"72239","2022","COM","2020","605","21","626","2023-01-02"
"72241","2022","COM","2020","2906","48","2954","2023-01-02"
"72243","2022","COM","2020","1634","26","1660","2023-01-02"
"72244","2022","COM","2020","2938","63","3001","2023-01-02"
"72245","2022","COM","2020","684","14","698","2023-01-02"
"72246","2022","COM","2020","203","6","209","2023-01-02"
"72247","2022","COM","2020","1331","31","1362","2023-01-02"
"72248","2022","COM","2020","818","23","841","2023-01-02"
"72249","2022","COM","2020","778","13","791","2023-01-02"
"72250","2022","COM","2020","147","9","156","2023-01-02"
"72251","2022","COM","2020","389","5","394","2023-01-02"
"72252","2022","COM","2020","1134","10","1144","2023-01-02"
"72253","2022","COM","2020","2589","70","2659","2023-01-02"
"72254","2022","COM","2020","264","6","270","2023-01-02"
"72255","2022","COM","2020","795","16","811","2023-01-02"
"72256","2022","COM","2020","796","16","812","2023-01-02"
"72257","2022","COM","2020","2297","316","2613","2023-01-02"
"72259","2022","COM","2020","279","7","286","2023-01-02"
"72260","2022","COM","2020","3536","64","3600","2023-01-02"
"72261","2022","COM","2020","297","12","309","2023-01-02"
"72262","2022","COM","2020","2120","130","2250","2023-01-02"
"72264","2022","COM","2020","12123","471","12594","2023-01-02"
"72265","2022","COM","2020","232","2","234","2023-01-02"
"72266","2022","COM","2020","743","17","760","2023-01-02"
"72267","2022","COM","2020","913","21","934","2023-01-02"
"72268","2022","COM","2020","705","11","716","2023-01-02"
"72269","2022","COM","2020","3139","207","3346","2023-01-02"
"72270","2022","COM","2020","196","0","196","2023-01-02"
"72271","2022","COM","2020","897","7","904","2023-01-02"
"72272","2022","COM","2020","316","7","323","2023-01-02"
"72273","2022","COM","2020","231","3","234","2023-01-02"
"72274","2022","COM","2020","206","7","213","2023-01-02"
"72275","2022","COM","2020","1520","21","1541","2023-01-02"
"72276","2022","COM","2020","1902","46","1948","2023-01-02"
"72277","2022","COM","2020","113","1","114","2023-01-02"
"72278","2022","COM","2020","762","11","773","2023-01-02"
"72279","2022","COM","2020","151","3","154","2023-01-02"
"72280","2022","COM","2020","2162","37","2199","2023-01-02"
"72281","2022","COM","2020","447","5","452","2023-01-02"
"72282","2022","COM","2020","530","7","537","2023-01-02"
"72283","2022","COM","2020","337","6","343","2023-01-02"
"72286","2022","COM","2020","389","7","396","2023-01-02"
"72287","2022","COM","2020","2004","45","2049","2023-01-02"
"72289","2022","COM","2020","2010","34","2044","2023-01-02"
"72290","2022","COM","2020","1842","17","1859","2023-01-02"
"72291","2022","COM","2020","975","18","993","2023-01-02"
"72292","2022","COM","2020","230","5","235","2023-01-02"
"72293","2022","COM","2020","613","7","620","2023-01-02"
"72294","2022","COM","2020","474","15","489","2023-01-02"
"72295","2022","COM","2020","503","6","509","2023-01-02"
"72296","2022","COM","2020","744","23","767","2023-01-02"
"72297","2022","COM","2020","538","12","550","2023-01-02"
"72298","2022","COM","2020","565","14","579","2023-01-02"
"72299","2022","COM","2020","2450","34","2484","2023-01-02"
"72300","2022","COM","2020","2698","28","2726","2023-01-02"
"72302","2022","COM","2020","170","4","174","2023-01-02"
"72303","2022","COM","2020","731","9","740","2023-01-02"
"72305","2022","COM","2020","933","24","957","2023-01-02"
"72306","2022","COM","2020","1323","24","1347","2023-01-02"
"72307","2022","COM","2020","237","6","243","2023-01-02"
"72308","2022","COM","2020","2103","250","2353","2023-01-02"
"72309","2022","COM","2020","283","7","290","2023-01-02"
"72310","2022","COM","2020","1909","59","1968","2023-01-02"
"72311","2022","COM","2020","344","6","350","2023-01-02"
"72312","2022","COM","2020","232","3","235","2023-01-02"
"72313","2022","COM","2020","224","5","229","2023-01-02"
"72314","2022","COM","2020","378","8","386","2023-01-02"
"72315","2022","COM","2020","834","14","848","2023-01-02"
"72316","2022","COM","2020","692","13","705","2023-01-02"
"72317","2022","COM","2020","500","15","515","2023-01-02"
"72319","2022","COM","2020","738","19","757","2023-01-02"
"72320","2022","COM","2020","2705","82","2787","2023-01-02"
"72321","2022","COM","2020","509","10","519","2023-01-02"
"72322","2022","COM","2020","223","2","225","2023-01-02"
"72323","2022","COM","2020","452","7","459","2023-01-02"
"72324","2022","COM","2020","503","14","517","2023-01-02"
"72325","2022","COM","2020","832","17","849","2023-01-02"
"72326","2022","COM","2020","211","3","214","2023-01-02"
"72327","2022","COM","2020","289","8","297","2023-01-02"
"72328","2022","COM","2020","3761","93","3854","2023-01-02"
"72329","2022","COM","2020","4062","79","4141","2023-01-02"
"72330","2022","COM","2020","436","13","449","2023-01-02"
"72331","2022","COM","2020","577","12","589","2023-01-02"
"72332","2022","COM","2020","603","8","611","2023-01-02"
"72333","2022","COM","2020","438","11","449","2023-01-02"
"72334","2022","COM","2020","2195","85","2280","2023-01-02"
"72335","2022","COM","2020","1073","15","1088","2023-01-02"
"72336","2022","COM","2020","1212","40","1252","2023-01-02"
"72337","2022","COM","2020","847","20","867","2023-01-02"
"72338","2022","COM","2020","784","11","795","2023-01-02"
"72339","2022","COM","2020","665","10","675","2023-01-02"
"72340","2022","COM","2020","1239","22","1261","2023-01-02"
"72341","2022","COM","2020","619","12","631","2023-01-02"
"72342","2022","COM","2020","163","7","170","2023-01-02"
"72343","2022","COM","2020","619","13","632","2023-01-02"
"72344","2022","COM","2020","2863","50","2913","2023-01-02"
"72345","2022","COM","2020","339","5","344","2023-01-02"
"72346","2022","COM","2020","4498","59","4557","2023-01-02"
"72347","2022","COM","2020","297","5","302","2023-01-02"
"72348","2022","COM","2020","129","1","130","2023-01-02"
"72349","2022","COM","2020","476","2","478","2023-01-02"
"72350","2022","COM","2020","3056","62","3118","2023-01-02"
"72351","2022","COM","2020","1048","19","1067","2023-01-02"
"72352","2022","COM","2020","140","0","140","2023-01-02"
"72353","2022","COM","2020","215","5","220","2023-01-02"
"72354","2022","COM","2020","163","1","164","2023-01-02"
"72355","2022","COM","2020","110","1","111","2023-01-02"
"72356","2022","COM","2020","406","6","412","2023-01-02"
"72357","2022","COM","2020","735","12","747","2023-01-02"
"72358","2022","COM","2020","1613","37","1650","2023-01-02"
"72359","2022","COM","2020","1430","9","1439","2023-01-02"
"72360","2022","COM","2020","1553","39","1592","2023-01-02"
"72361","2022","COM","2020","491","8","499","2023-01-02"
"72362","2022","COM","2020","166","1","167","2023-01-02"
"72363","2022","COM","2020","1668","16","1684","2023-01-02"
"72364","2022","COM","2020","1394","25","1419","2023-01-02"
"72366","2022","COM","2020","315","2","317","2023-01-02"
"72367","2022","COM","2020","785","11","796","2023-01-02"
"72368","2022","COM","2020","310","3","313","2023-01-02"
"72369","2022","COM","2020","578","55","633","2023-01-02"
"72370","2022","COM","2020","326","6","332","2023-01-02"
"72372","2022","COM","2020","77","0","77","2023-01-02"
"72373","2022","COM","2020","2509","55","2564","2023-01-02"
"72374","2022","COM","2020","146","5","151","2023-01-02"
"72375","2022","COM","2020","529","14","543","2023-01-02"
"72376","2022","COM","2020","688","25","713","2023-01-02"
"72377","2022","COM","2020","1034","12","1046","2023-01-02"
"72378","2022","COM","2020","1426","28","1454","2023-01-02"
"72379","2022","COM","2020","198","7","205","2023-01-02"
"72380","2022","COM","2020","931","13","944","2023-01-02"
"72381","2022","COM","2020","1371","12","1383","2023-01-02"
"72382","2022","COM","2020","955","18","973","2023-01-02"
"72383","2022","COM","2020","132","4","136","2023-01-02"
"72385","2022","COM","2020","1759","24","1783","2023-01-02"
"72386","2022","COM","2020","4241","134","4375","2023-01-02"
"73001","2022","COM","2020","230","9","239","2023-01-02"
"73003","2022","COM","2020","3823","104","3927","2023-01-02"
"73004","2022","COM","2020","431","15","446","2023-01-02"
"73005","2022","COM","2020","194","5","199","2023-01-02"
"73006","2022","COM","2020","4433","104","4537","2023-01-02"
"73007","2022","COM","2020","1683","23","1706","2023-01-02"
"73008","2022","COM","2020","31100","542","31642","2023-01-02"
"73010","2022","COM","2020","6340","140","6480","2023-01-02"
"73011","2022","COM","2020","19830","584","20414","2023-01-02"
"73012","2022","COM","2020","146","2","148","2023-01-02"
"73013","2022","COM","2020","364","10","374","2023-01-02"
"73014","2022","COM","2020","290","8","298","2023-01-02"
"73015","2022","COM","2020","1829","48","1877","2023-01-02"
"73017","2022","COM","2020","979","21","1000","2023-01-02"
"73018","2022","COM","2020","765","21","786","2023-01-02"
"73019","2022","COM","2020","951","21","972","2023-01-02"
"73020","2022","COM","2020","440","11","451","2023-01-02"
"73021","2022","COM","2020","846","17","863","2023-01-02"
"73022","2022","COM","2020","566","13","579","2023-01-02"
"73023","2022","COM","2020","693","18","711","2023-01-02"
"73024","2022","COM","2020","768","22","790","2023-01-02"
"73025","2022","COM","2020","531","11","542","2023-01-02"
"73026","2022","COM","2020","389","16","405","2023-01-02"
"73027","2022","COM","2020","387","6","393","2023-01-02"
"73028","2022","COM","2020","344","3","347","2023-01-02"
"73029","2022","COM","2020","5167","123","5290","2023-01-02"
"73030","2022","COM","2020","3551","53","3604","2023-01-02"
"73031","2022","COM","2020","5063","127","5190","2023-01-02"
"73032","2022","COM","2020","2129","37","2166","2023-01-02"
"73033","2022","COM","2020","510","12","522","2023-01-02"
"73034","2022","COM","2020","2024","82","2106","2023-01-02"
"73036","2022","COM","2020","689","19","708","2023-01-02"
"73039","2022","COM","2020","523","12","535","2023-01-02"
"73040","2022","COM","2020","359","8","367","2023-01-02"
"73041","2022","COM","2020","307","8","315","2023-01-02"
"73042","2022","COM","2020","259","6","265","2023-01-02"
"73043","2022","COM","2020","2867","37","2904","2023-01-02"
"73047","2022","COM","2020","263","5","268","2023-01-02"
"73048","2022","COM","2020","353","14","367","2023-01-02"
"73049","2022","COM","2020","147","0","147","2023-01-02"
"73050","2022","COM","2020","579","20","599","2023-01-02"
"73051","2022","COM","2020","4911","98","5009","2023-01-02"
"73052","2022","COM","2020","147","5","152","2023-01-02"
"73053","2022","COM","2020","694","11","705","2023-01-02"
"73054","2022","COM","2020","7160","401","7561","2023-01-02"
"73055","2022","COM","2020","1876","58","1934","2023-01-02"
"73057","2022","COM","2020","491","13","504","2023-01-02"
"73058","2022","COM","2020","1250","19","1269","2023-01-02"
"73059","2022","COM","2020","2327","73","2400","2023-01-02"
"73061","2022","COM","2020","421","16","437","2023-01-02"
"73063","2022","COM","2020","705","9","714","2023-01-02"
"73064","2022","COM","2020","5609","266","5875","2023-01-02"
"73065","2022","COM","2020","59172","1577","60749","2023-01-02"
"73067","2022","COM","2020","1164","19","1183","2023-01-02"
"73068","2022","COM","2020","597","13","610","2023-01-02"
"73069","2022","COM","2020","954","17","971","2023-01-02"
"73070","2022","COM","2020","692","9","701","2023-01-02"
"73071","2022","COM","2020","557","20","577","2023-01-02"
"73072","2022","COM","2020","31","1","32","2023-01-02"
"73073","2022","COM","2020","547","7","554","2023-01-02"
"73074","2022","COM","2020","330","11","341","2023-01-02"
"73075","2022","COM","2020","577","23","600","2023-01-02"
"73076","2022","COM","2020","260","5","265","2023-01-02"
"73077","2022","COM","2020","563","9","572","2023-01-02"
"73078","2022","COM","2020","142","6","148","2023-01-02"
"73079","2022","COM","2020","936","16","952","2023-01-02"
"73081","2022","COM","2020","661","43","704","2023-01-02"
"73082","2022","COM","2020","740","29","769","2023-01-02"
"73083","2022","COM","2020","223","3","226","2023-01-02"
"73084","2022","COM","2020","938","15","953","2023-01-02"
"73085","2022","COM","2020","1408","21","1429","2023-01-02"
"73086","2022","COM","2020","388","13","401","2023-01-02"
"73087","2022","COM","2020","6467","189","6656","2023-01-02"
"73088","2022","COM","2020","151","4","155","2023-01-02"
"73089","2022","COM","2020","1281","26","1307","2023-01-02"
"73090","2022","COM","2020","264","7","271","2023-01-02"
"73091","2022","COM","2020","210","3","213","2023-01-02"
"73092","2022","COM","2020","154","4","158","2023-01-02"
"73094","2022","COM","2020","332","13","345","2023-01-02"
"73095","2022","COM","2020","383","9","392","2023-01-02"
"73096","2022","COM","2020","1045","19","1064","2023-01-02"
"73097","2022","COM","2020","671","21","692","2023-01-02"
"73098","2022","COM","2020","812","22","834","2023-01-02"
"73099","2022","COM","2020","435","4","439","2023-01-02"
"73100","2022","COM","2020","1929","45","1974","2023-01-02"
"73101","2022","COM","2020","97","2","99","2023-01-02"
"73103","2022","COM","2020","2998","67","3065","2023-01-02"
"73104","2022","COM","2020","483","5","488","2023-01-02"
"73105","2022","COM","2020","1246","16","1262","2023-01-02"
"73106","2022","COM","2020","306","6","312","2023-01-02"
"73107","2022","COM","2020","641","8","649","2023-01-02"
"73109","2022","COM","2020","770","14","784","2023-01-02"
"73110","2022","COM","2020","771","7","778","2023-01-02"
"73113","2022","COM","2020","175","3","178","2023-01-02"
"73114","2022","COM","2020","796","28","824","2023-01-02"
"73116","2022","COM","2020","481","12","493","2023-01-02"
"73117","2022","COM","2020","698","10","708","2023-01-02"
"73119","2022","COM","2020","100","4","104","2023-01-02"
"73120","2022","COM","2020","616","10","626","2023-01-02"
"73121","2022","COM","2020","1943","48","1991","2023-01-02"
"73122","2022","COM","2020","427","19","446","2023-01-02"
"73123","2022","COM","2020","383","14","397","2023-01-02"
"73124","2022","COM","2020","3062","79","3141","2023-01-02"
"73128","2022","COM","2020","4598","103","4701","2023-01-02"
"73129","2022","COM","2020","1202","39","1241","2023-01-02"
"73130","2022","COM","2020","2097","40","2137","2023-01-02"
"73131","2022","COM","2020","301","9","310","2023-01-02"
"73132","2022","COM","2020","759","23","782","2023-01-02"
"73133","2022","COM","2020","351","8","359","2023-01-02"
"73135","2022","COM","2020","1083","19","1102","2023-01-02"
"73137","2022","COM","2020","4017","77","4094","2023-01-02"
"73138","2022","COM","2020","495","11","506","2023-01-02"
"73139","2022","COM","2020","266","4","270","2023-01-02"
"73140","2022","COM","2020","281","6","287","2023-01-02"
"73141","2022","COM","2020","709","8","717","2023-01-02"
"73142","2022","COM","2020","802","20","822","2023-01-02"
"73145","2022","COM","2020","469","13","482","2023-01-02"
"73146","2022","COM","2020","790","17","807","2023-01-02"
"73147","2022","COM","2020","200","0","200","2023-01-02"
"73149","2022","COM","2020","298","6","304","2023-01-02"
"73150","2022","COM","2020","3828","131","3959","2023-01-02"
"73151","2022","COM","2020","3830","73","3903","2023-01-02"
"73152","2022","COM","2020","225","5","230","2023-01-02"
"73153","2022","COM","2020","1345","31","1376","2023-01-02"
"73154","2022","COM","2020","3351","83","3434","2023-01-02"
"73155","2022","COM","2020","2106","42","2148","2023-01-02"
"73156","2022","COM","2020","314","6","320","2023-01-02"
"73157","2022","COM","2020","3010","144","3154","2023-01-02"
"73159","2022","COM","2020","859","9","868","2023-01-02"
"73160","2022","COM","2020","976","26","1002","2023-01-02"
"73161","2022","COM","2020","651","14","665","2023-01-02"
"73162","2022","COM","2020","671","24","695","2023-01-02"
"73164","2022","COM","2020","1037","55","1092","2023-01-02"
"73166","2022","COM","2020","53","2","55","2023-01-02"
"73168","2022","COM","2020","117","2","119","2023-01-02"
"73170","2022","COM","2020","526","10","536","2023-01-02"
"73171","2022","COM","2020","4064","73","4137","2023-01-02"
"73173","2022","COM","2020","477","10","487","2023-01-02"
"73175","2022","COM","2020","78","3","81","2023-01-02"
"73176","2022","COM","2020","718","10","728","2023-01-02"
"73177","2022","COM","2020","236","7","243","2023-01-02"
"73178","2022","COM","2020","509","12","521","2023-01-02"
"73179","2022","COM","2020","12377","658","13035","2023-01-02"
"73180","2022","COM","2020","436","7","443","2023-01-02"
"73181","2022","COM","2020","3467","465","3932","2023-01-02"
"73182","2022","COM","2020","2248","51","2299","2023-01-02"
"73183","2022","COM","2020","1296","34","1330","2023-01-02"
"73184","2022","COM","2020","518","11","529","2023-01-02"
"73186","2022","COM","2020","474","12","486","2023-01-02"
"73187","2022","COM","2020","2601","50","2651","2023-01-02"
"73188","2022","COM","2020","1024","24","1048","2023-01-02"
"73189","2022","COM","2020","223","2","225","2023-01-02"
"73190","2022","COM","2020","250","6","256","2023-01-02"
"73191","2022","COM","2020","2185","66","2251","2023-01-02"
"73192","2022","COM","2020","211","5","216","2023-01-02"
"73193","2022","COM","2020","107","3","110","2023-01-02"
"73194","2022","COM","2020","317","9","326","2023-01-02"
"73196","2022","COM","2020","794","18","812","2023-01-02"
"73197","2022","COM","2020","636","24","660","2023-01-02"
"73200","2022","COM","2020","555","7","562","2023-01-02"
"73201","2022","COM","2020","441","11","452","2023-01-02"
"73202","2022","COM","2020","463","11","474","2023-01-02"
"73204","2022","COM","2020","2069","30","2099","2023-01-02"
"73205","2022","COM","2020","122","1","123","2023-01-02"
"73206","2022","COM","2020","712","22","734","2023-01-02"
"73207","2022","COM","2020","433","12","445","2023-01-02"
"73208","2022","COM","2020","987","25","1012","2023-01-02"
"73210","2022","COM","2020","377","6","383","2023-01-02"
"73211","2022","COM","2020","821","23","844","2023-01-02"
"73212","2022","COM","2020","2015","23","2038","2023-01-02"
"73213","2022","COM","2020","8939","548","9487","2023-01-02"
"73214","2022","COM","2020","243","10","253","2023-01-02"
"73215","2022","COM","2020","4175","69","4244","2023-01-02"
"73216","2022","COM","2020","492","6","498","2023-01-02"
"73217","2022","COM","2020","368","12","380","2023-01-02"
"73218","2022","COM","2020","808","17","825","2023-01-02"
"73219","2022","COM","2020","666","15","681","2023-01-02"
"73220","2022","COM","2020","369","10","379","2023-01-02"
"73221","2022","COM","2020","87","3","90","2023-01-02"
"73222","2022","COM","2020","6286","213","6499","2023-01-02"
"73223","2022","COM","2020","446","7","453","2023-01-02"
"73224","2022","COM","2020","899","21","920","2023-01-02"
"73225","2022","COM","2020","2730","89","2819","2023-01-02"
"73226","2022","COM","2020","1710","21","1731","2023-01-02"
"73227","2022","COM","2020","2358","77","2435","2023-01-02"
"73228","2022","COM","2020","936","23","959","2023-01-02"
"73229","2022","COM","2020","529","13","542","2023-01-02"
"73230","2022","COM","2020","130","1","131","2023-01-02"
"73231","2022","COM","2020","1208","24","1232","2023-01-02"
"73232","2022","COM","2020","707","22","729","2023-01-02"
"73233","2022","COM","2020","158","4","162","2023-01-02"
"73234","2022","COM","2020","148","3","151","2023-01-02"
"73235","2022","COM","2020","545","6","551","2023-01-02"
"73236","2022","COM","2020","2895","67","2962","2023-01-02"
"73237","2022","COM","2020","369","4","373","2023-01-02"
"73240","2022","COM","2020","803","21","824","2023-01-02"
"73241","2022","COM","2020","1201","20","1221","2023-01-02"
"73242","2022","COM","2020","272","10","282","2023-01-02"
"73243","2022","COM","2020","1724","59","1783","2023-01-02"
"73245","2022","COM","2020","834","15","849","2023-01-02"
"73246","2022","COM","2020","303","5","308","2023-01-02"
"73247","2022","COM","2020","963","73","1036","2023-01-02"
"73248","2022","COM","2020","7560","334","7894","2023-01-02"
"73249","2022","COM","2020","1898","50","1948","2023-01-02"
"73250","2022","COM","2020","1588","37","1625","2023-01-02"
"73252","2022","COM","2020","247","3","250","2023-01-02"
"73253","2022","COM","2020","606","5","611","2023-01-02"
"73254","2022","COM","2020","123","2","125","2023-01-02"
"73255","2022","COM","2020","826","21","847","2023-01-02"
"73256","2022","COM","2020","310","8","318","2023-01-02"
"73257","2022","COM","2020","3476","116","3592","2023-01-02"
"73258","2022","COM","2020","679","20","699","2023-01-02"
"73259","2022","COM","2020","541","15","556","2023-01-02"
"73261","2022","COM","2020","2474","280","2754","2023-01-02"
"73262","2022","COM","2020","476","35","511","2023-01-02"
