id;date;code_insee_region;region;tmin;tmax;tmoy
2016-08-04T00:00:00-11;2016-08-04;11;Île-de-France;15.96;21.82;18.89
2016-08-04T00:00:00-84;2016-08-04;84;Auvergne-Rhône-Alpes;14.07;26.64;20.35
2016-08-04T00:00:00-94;2016-08-04;94;Corse;19.45;29.4;24.42
2016-08-05T00:00:00-84;2016-08-05;84;Auvergne-Rhône-Alpes;14.01;21.46;17.74
2016-08-05T00:00:00-24;2016-08-05;24;Centre-Val de Loire;11.63;23.32;17.47
2016-08-05T00:00:00-32;2016-08-05;32;Hauts-de-France;13.4;21.52;17.46
2016-08-05T00:00:00-27;2016-08-05;27;Bourgogne-Franche-Comté;13.48;22.98;18.23
2016-08-06T00:00:00-32;2016-08-06;32;Hauts-de-France;12.16;22.5;17.33
2016-08-06T00:00:00-75;2016-08-06;75;Nouvelle-Aquitaine;12.48;26.39;19.43
2016-08-06T00:00:00-24;2016-08-06;24;Centre-Val de Loire;9.3;25.25;17.27
2016-08-06T00:00:00-44;2016-08-06;44;Grand Est;10.5;23.84;17.17
2016-08-07T00:00:00-24;2016-08-07;24;Centre-Val de Loire;11.15;29.62;20.38
2016-08-07T00:00:00-76;2016-08-07;76;Occitanie;14.9;30.65;22.77
2016-08-07T00:00:00-44;2016-08-07;44;Grand Est;10.5;27.14;18.82
2016-08-08T00:00:00-52;2016-08-08;52;Pays de la Loire;17.0;24.25;20.62
2016-08-08T00:00:00-75;2016-08-08;75;Nouvelle-Aquitaine;15.91;27.12;21.52
2016-08-08T00:00:00-32;2016-08-08;32;Hauts-de-France;14.32;21.36;17.84
2016-08-09T00:00:00-32;2016-08-09;32;Hauts-de-France;11.24;19.72;15.48
2016-08-09T00:00:00-94;2016-08-09;94;Corse;17.9;29.45;23.68
2016-08-10T00:00:00-27;2016-08-10;27;Bourgogne-Franche-Comté;9.18;20.52;14.85
2016-08-10T00:00:00-94;2016-08-10;94;Corse;18.35;27.75;23.05
2016-08-11T00:00:00-76;2016-08-11;76;Occitanie;12.3;25.18;18.74
2016-08-11T00:00:00-24;2016-08-11;24;Centre-Val de Loire;6.62;23.38;15.0
2016-08-11T00:00:00-28;2016-08-11;28;Normandie;8.64;22.44;15.54
2016-08-11T00:00:00-32;2016-08-11;32;Hauts-de-France;9.06;19.2;14.13
2016-08-12T00:00:00-11;2016-08-12;11;Île-de-France;13.02;27.16;20.09
2016-08-12T00:00:00-24;2016-08-12;24;Centre-Val de Loire;9.62;28.12;18.87
2016-08-12T00:00:00-94;2016-08-12;94;Corse;15.75;27.65;21.7
2016-08-12T00:00:00-27;2016-08-12;27;Bourgogne-Franche-Comté;12.02;26.62;19.32
2016-08-12T00:00:00-28;2016-08-12;28;Normandie;11.8;25.38;18.59
2016-08-13T00:00:00-11;2016-08-13;11;Île-de-France;14.06;28.82;21.44
2016-08-13T00:00:00-27;2016-08-13;27;Bourgogne-Franche-Comté;12.12;29.87;20.99
2016-08-13T00:00:00-76;2016-08-13;76;Occitanie;14.58;31.48;23.03
2016-08-13T00:00:00-32;2016-08-13;32;Hauts-de-France;12.32;24.02;18.17
2016-08-14T00:00:00-44;2016-08-14;44;Grand Est;13.36;29.2;21.28
2016-08-14T00:00:00-28;2016-08-14;28;Normandie;12.28;24.64;18.46
2016-08-14T00:00:00-94;2016-08-14;94;Corse;16.65;29.45;23.05
2016-08-14T00:00:00-52;2016-08-14;52;Pays de la Loire;15.75;31.6;23.67
2016-08-14T00:00:00-24;2016-08-14;24;Centre-Val de Loire;14.07;31.25;22.66
2016-08-14T00:00:00-11;2016-08-14;11;Île-de-France;13.94;27.32;20.63
2016-08-15T00:00:00-52;2016-08-15;52;Pays de la Loire;17.1;31.15;24.12
2016-08-15T00:00:00-53;2016-08-15;53;Bretagne;13.85;29.08;21.46
2016-08-15T00:00:00-93;2016-08-15;93;Provence-Alpes-Côte d'Azur;16.22;30.45;23.33
2016-08-15T00:00:00-27;2016-08-15;27;Bourgogne-Franche-Comté;14.92;31.15;23.03
2016-08-16T00:00:00-44;2016-08-16;44;Grand Est;13.83;30.06;21.94
2016-08-16T00:00:00-24;2016-08-16;24;Centre-Val de Loire;14.9;32.32;23.61
2016-08-16T00:00:00-94;2016-08-16;94;Corse;17.65;30.2;23.92
2016-08-16T00:00:00-76;2016-08-16;76;Occitanie;18.17;31.9;25.04
2016-08-17T00:00:00-32;2016-08-17;32;Hauts-de-France;13.36;27.2;20.28
2016-08-17T00:00:00-53;2016-08-17;53;Bretagne;14.05;25.85;19.95
2016-08-17T00:00:00-28;2016-08-17;28;Normandie;12.34;28.56;20.45
2016-08-17T00:00:00-24;2016-08-17;24;Centre-Val de Loire;14.43;32.12;23.28
2016-08-18T00:00:00-53;2016-08-18;53;Bretagne;15.62;21.8;18.71
2016-08-18T00:00:00-32;2016-08-18;32;Hauts-de-France;14.86;23.02;18.94
2016-08-18T00:00:00-27;2016-08-18;27;Bourgogne-Franche-Comté;15.75;23.58;19.67
2016-08-18T00:00:00-11;2016-08-18;11;Île-de-France;17.64;23.32;20.48
2016-08-19T00:00:00-24;2016-08-19;24;Centre-Val de Loire;12.03;22.55;17.29
2016-08-19T00:00:00-28;2016-08-19;28;Normandie;14.16;20.28;17.22
2016-08-19T00:00:00-93;2016-08-19;93;Provence-Alpes-Côte d'Azur;18.85;30.57;24.71
2016-08-19T00:00:00-27;2016-08-19;27;Bourgogne-Franche-Comté;12.62;25.92;19.27
2016-08-20T00:00:00-32;2016-08-20;32;Hauts-de-France;14.44;23.08;18.76
2016-08-20T00:00:00-93;2016-08-20;93;Provence-Alpes-Côte d'Azur;19.37;26.33;22.85
2016-08-21T00:00:00-93;2016-08-21;93;Provence-Alpes-Côte d'Azur;18.18;27.73;22.96
2016-08-21T00:00:00-94;2016-08-21;94;Corse;20.05;29.15;24.6
2016-08-21T00:00:00-27;2016-08-21;27;Bourgogne-Franche-Comté;12.05;21.8;16.92
2016-08-21T00:00:00-11;2016-08-21;11;Île-de-France;13.36;21.72;17.54
2016-08-22T00:00:00-75;2016-08-22;75;Nouvelle-Aquitaine;11.6;30.67;21.13
2016-08-22T00:00:00-76;2016-08-22;76;Occitanie;13.51;30.94;22.22
2016-08-23T00:00:00-28;2016-08-23;28;Normandie;14.22;32.34;23.28
2016-08-23T00:00:00-93;2016-08-23;93;Provence-Alpes-Côte d'Azur;16.53;31.12;23.82
2016-08-23T00:00:00-52;2016-08-23;52;Pays de la Loire;16.55;35.7;26.12
2016-08-24T00:00:00-93;2016-08-24;93;Provence-Alpes-Côte d'Azur;17.2;32.03;24.62
2016-08-24T00:00:00-52;2016-08-24;52;Pays de la Loire;16.55;34.1;25.32
2016-08-24T00:00:00-76;2016-08-24;76;Occitanie;16.05;33.12;24.58
2016-08-25T00:00:00-11;2016-08-25;11;Île-de-France;19.06;36.32;27.69
2016-08-25T00:00:00-32;2016-08-25;32;Hauts-de-France;16.94;32.86;24.9
2016-08-26T00:00:00-27;2016-08-26;27;Bourgogne-Franche-Comté;16.02;34.7;25.36
2016-08-26T00:00:00-11;2016-08-26;11;Île-de-France;20.06;33.98;27.02
2016-08-27T00:00:00-75;2016-08-27;75;Nouvelle-Aquitaine;18.22;35.54;26.88
2016-08-31T00:00:00-76;2016-08-31;76;Occitanie;14.64;30.09;22.36
2016-09-01T00:00:00-93;2016-09-01;93;Provence-Alpes-Côte d'Azur;18.42;31.67;25.04
2016-09-02T00:00:00-75;2016-09-02;75;Nouvelle-Aquitaine;13.62;30.8;22.21
2016-09-02T00:00:00-28;2016-09-02;28;Normandie;10.64;25.16;17.9
2016-09-03T00:00:00-44;2016-09-03;44;Grand Est;13.89;28.39;21.14
2016-09-04T00:00:00-28;2016-09-04;28;Normandie;17.04;19.98;18.51
2016-09-04T00:00:00-76;2016-09-04;76;Occitanie;16.86;31.55;24.21
2016-09-06T00:00:00-75;2016-09-06;75;Nouvelle-Aquitaine;16.1;30.86;23.48
2016-09-07T00:00:00-76;2016-09-07;76;Occitanie;16.58;30.88;23.73
2016-09-07T00:00:00-44;2016-09-07;44;Grand Est;10.93;26.74;18.84
2016-09-08T00:00:00-84;2016-09-08;84;Auvergne-Rhône-Alpes;14.55;28.85;21.7
2016-09-08T00:00:00-75;2016-09-08;75;Nouvelle-Aquitaine;18.79;25.46;22.12
2016-09-08T00:00:00-28;2016-09-08;28;Normandie;13.3;22.6;17.95
2016-09-08T00:00:00-53;2016-09-08;53;Bretagne;14.0;23.2;18.6
2016-09-08T00:00:00-11;2016-09-08;11;Île-de-France;13.72;25.08;19.4
2016-09-09T00:00:00-24;2016-09-09;24;Centre-Val de Loire;9.02;27.1;18.06
2016-09-10T00:00:00-76;2016-09-10;76;Occitanie;17.3;30.04;23.67
2016-09-10T00:00:00-32;2016-09-10;32;Hauts-de-France;11.72;25.34;18.53
2016-09-11T00:00:00-24;2016-09-11;24;Centre-Val de Loire;16.05;26.67;21.36
2016-09-11T00:00:00-84;2016-09-11;84;Auvergne-Rhône-Alpes;13.95;29.52;21.74
2016-09-12T00:00:00-75;2016-09-12;75;Nouvelle-Aquitaine;16.22;35.22;25.72
2016-09-13T00:00:00-84;2016-09-13;84;Auvergne-Rhône-Alpes;17.6;30.98;24.29
2016-09-13T00:00:00-76;2016-09-13;76;Occitanie;19.35;30.8;25.08
2016-09-13T00:00:00-53;2016-09-13;53;Bretagne;15.45;25.82;20.64
2016-09-13T00:00:00-93;2016-09-13;93;Provence-Alpes-Côte d'Azur;17.85;29.77;23.81
2016-09-14T00:00:00-27;2016-09-14;27;Bourgogne-Franche-Comté;15.78;27.95;21.87
2016-09-14T00:00:00-32;2016-09-14;32;Hauts-de-France;18.2;27.74;22.97
2016-09-14T00:00:00-44;2016-09-14;44;Grand Est;15.2;30.27;22.74
2016-09-14T00:00:00-84;2016-09-14;84;Auvergne-Rhône-Alpes;16.65;23.34;20.0
2016-09-15T00:00:00-11;2016-09-15;11;Île-de-France;16.82;20.0;18.41
2016-09-15T00:00:00-27;2016-09-15;27;Bourgogne-Franche-Comté;15.37;20.98;18.17
2016-09-15T00:00:00-53;2016-09-15;53;Bretagne;13.88;20.15;17.01
2016-09-15T00:00:00-24;2016-09-15;24;Centre-Val de Loire;14.43;20.57;17.5
2016-09-15T00:00:00-32;2016-09-15;32;Hauts-de-France;16.24;22.38;19.31
2016-09-15T00:00:00-75;2016-09-15;75;Nouvelle-Aquitaine;11.68;22.58;17.13
2016-09-16T00:00:00-94;2016-09-16;94;Corse;17.95;26.2;22.08
2016-09-16T00:00:00-76;2016-09-16;76;Occitanie;12.84;22.85;17.84
2016-09-17T00:00:00-28;2016-09-17;28;Normandie;12.64;17.3;14.97
2016-09-17T00:00:00-75;2016-09-17;75;Nouvelle-Aquitaine;12.54;19.91;16.23
2016-09-18T00:00:00-52;2016-09-18;52;Pays de la Loire;13.95;22.6;18.27
2016-09-18T00:00:00-84;2016-09-18;84;Auvergne-Rhône-Alpes;11.31;14.96;13.14
2016-09-18T00:00:00-44;2016-09-18;44;Grand Est;13.29;17.53;15.41
2016-09-19T00:00:00-84;2016-09-19;84;Auvergne-Rhône-Alpes;13.2;19.87;16.54
2016-09-19T00:00:00-52;2016-09-19;52;Pays de la Loire;12.7;21.65;17.17
2016-09-19T00:00:00-24;2016-09-19;24;Centre-Val de Loire;12.67;20.12;16.39
2016-09-19T00:00:00-76;2016-09-19;76;Occitanie;14.54;22.39;18.46
2016-09-20T00:00:00-94;2016-09-20;94;Corse;14.9;25.4;20.15
2016-09-20T00:00:00-75;2016-09-20;75;Nouvelle-Aquitaine;12.58;22.94;17.76
2016-09-20T00:00:00-84;2016-09-20;84;Auvergne-Rhône-Alpes;11.33;19.74;15.53
2016-09-20T00:00:00-76;2016-09-20;76;Occitanie;13.9;23.92;18.91
2016-09-20T00:00:00-32;2016-09-20;32;Hauts-de-France;13.36;20.74;17.05
2016-09-21T00:00:00-52;2016-09-21;52;Pays de la Loire;10.25;24.35;17.3
2016-09-21T00:00:00-11;2016-09-21;11;Île-de-France;9.02;22.26;15.64
2016-09-21T00:00:00-76;2016-09-21;76;Occitanie;11.89;24.34;18.11
2016-09-21T00:00:00-24;2016-09-21;24;Centre-Val de Loire;7.55;22.67;15.11
2016-09-21T00:00:00-28;2016-09-21;28;Normandie;10.18;21.82;16.0
2016-09-22T00:00:00-93;2016-09-22;93;Provence-Alpes-Côte d'Azur;11.78;24.9;18.34
2016-09-23T00:00:00-11;2016-09-23;11;Île-de-France;13.02;23.82;18.42
2016-09-23T00:00:00-52;2016-09-23;52;Pays de la Loire;10.9;24.9;17.9
2016-09-23T00:00:00-84;2016-09-23;84;Auvergne-Rhône-Alpes;9.74;23.37;16.55
2016-09-24T00:00:00-44;2016-09-24;44;Grand Est;6.87;23.73;15.3
2016-09-26T00:00:00-53;2016-09-26;53;Bretagne;10.12;19.77;14.95
2016-09-26T00:00:00-11;2016-09-26;11;Île-de-France;9.14;20.28;14.71
2016-09-26T00:00:00-32;2016-09-26;32;Hauts-de-France;8.36;18.78;13.57
2016-09-28T00:00:00-93;2016-09-28;93;Provence-Alpes-Côte d'Azur;12.43;26.25;19.34
2016-09-28T00:00:00-75;2016-09-28;75;Nouvelle-Aquitaine;12.91;25.23;19.07
2016-09-28T00:00:00-76;2016-09-28;76;Occitanie;11.05;26.35;18.7
2016-09-28T00:00:00-44;2016-09-28;44;Grand Est;8.54;23.79;16.16
2016-09-28T00:00:00-94;2016-09-28;94;Corse;13.65;25.65;19.65
2016-09-28T00:00:00-53;2016-09-28;53;Bretagne;12.05;20.9;16.48
2016-09-29T00:00:00-84;2016-09-29;84;Auvergne-Rhône-Alpes;9.51;26.45;17.98
2016-09-29T00:00:00-76;2016-09-29;76;Occitanie;10.67;27.18;18.93
2016-09-30T00:00:00-24;2016-09-30;24;Centre-Val de Loire;12.75;19.12;15.93
2016-09-30T00:00:00-93;2016-09-30;93;Provence-Alpes-Côte d'Azur;12.1;24.35;18.23
2016-09-30T00:00:00-94;2016-09-30;94;Corse;13.25;24.85;19.05
2016-10-01T00:00:00-24;2016-10-01;24;Centre-Val de Loire;12.27;19.48;15.88
2016-10-02T00:00:00-94;2016-10-02;94;Corse;16.15;25.4;20.78
2016-10-02T00:00:00-44;2016-10-02;44;Grand Est;9.27;16.37;12.82
2016-10-03T00:00:00-52;2016-10-03;52;Pays de la Loire;5.7;20.15;12.92
2016-10-03T00:00:00-24;2016-10-03;24;Centre-Val de Loire;3.75;19.25;11.5
2016-10-04T00:00:00-52;2016-10-04;52;Pays de la Loire;8.5;20.2;14.35
2016-10-04T00:00:00-53;2016-10-04;53;Bretagne;10.38;19.6;14.99
2016-10-04T00:00:00-84;2016-10-04;84;Auvergne-Rhône-Alpes;3.43;19.09;11.26
2016-10-05T00:00:00-32;2016-10-05;32;Hauts-de-France;7.7;15.66;11.68
2016-10-05T00:00:00-11;2016-10-05;11;Île-de-France;8.98;17.52;13.25
2016-10-05T00:00:00-75;2016-10-05;75;Nouvelle-Aquitaine;12.67;21.67;17.17
2016-10-06T00:00:00-28;2016-10-06;28;Normandie;5.44;14.48;9.96
2016-10-06T00:00:00-44;2016-10-06;44;Grand Est;3.27;13.11;8.19
2016-10-06T00:00:00-75;2016-10-06;75;Nouvelle-Aquitaine;10.9;19.09;14.99
2016-10-06T00:00:00-32;2016-10-06;32;Hauts-de-France;4.64;13.62;9.13
2016-10-07T00:00:00-52;2016-10-07;52;Pays de la Loire;6.35;15.1;10.73
2016-10-08T00:00:00-44;2016-10-08;44;Grand Est;6.11;14.73;10.42
2016-10-08T00:00:00-11;2016-10-08;11;Île-de-France;9.48;16.82;13.15
2016-10-09T00:00:00-44;2016-10-09;44;Grand Est;3.26;12.51;7.89
2016-10-09T00:00:00-75;2016-10-09;75;Nouvelle-Aquitaine;7.39;18.44;12.92
2016-10-09T00:00:00-52;2016-10-09;52;Pays de la Loire;5.75;15.95;10.85
2016-10-09T00:00:00-28;2016-10-09;28;Normandie;7.96;15.32;11.64
2016-10-10T00:00:00-76;2016-10-10;76;Occitanie;4.97;17.64;11.3
2016-10-10T00:00:00-11;2016-10-10;11;Île-de-France;2.84;14.62;8.73
2016-10-10T00:00:00-53;2016-10-10;53;Bretagne;4.4;16.8;10.6
2016-10-10T00:00:00-32;2016-10-10;32;Hauts-de-France;3.72;14.14;8.93
2016-10-10T00:00:00-52;2016-10-10;52;Pays de la Loire;5.0;17.8;11.4
2016-10-11T00:00:00-28;2016-10-11;28;Normandie;2.6;13.2;7.9
2016-10-11T00:00:00-32;2016-10-11;32;Hauts-de-France;3.66;13.46;8.56
2016-10-12T00:00:00-52;2016-10-12;52;Pays de la Loire;4.8;15.45;10.12
2016-10-12T00:00:00-84;2016-10-12;84;Auvergne-Rhône-Alpes;-0.79;13.19;6.2
2016-10-12T00:00:00-27;2016-10-12;27;Bourgogne-Franche-Comté;-0.13;13.88;6.88
2016-10-12T00:00:00-75;2016-10-12;75;Nouvelle-Aquitaine;7.64;15.01;11.33
2016-10-13T00:00:00-24;2016-10-13;24;Centre-Val de Loire;4.78;11.07;7.92
2016-10-13T00:00:00-53;2016-10-13;53;Bretagne;5.68;14.72;10.2
2016-10-14T00:00:00-75;2016-10-14;75;Nouvelle-Aquitaine;11.41;14.88;13.14
2016-10-14T00:00:00-27;2016-10-14;27;Bourgogne-Franche-Comté;8.57;13.72;11.14
2016-10-14T00:00:00-52;2016-10-14;52;Pays de la Loire;9.3;13.35;11.32
2016-10-15T00:00:00-93;2016-10-15;93;Provence-Alpes-Côte d'Azur;9.75;20.58;15.17
2016-10-15T00:00:00-28;2016-10-15;28;Normandie;6.28;15.92;11.1
2016-10-17T00:00:00-11;2016-10-17;11;Île-de-France;10.8;18.24;14.52
2016-10-17T00:00:00-52;2016-10-17;52;Pays de la Loire;9.9;19.5;14.7
2016-10-17T00:00:00-32;2016-10-17;32;Hauts-de-France;10.56;16.9;13.73
2016-10-17T00:00:00-84;2016-10-17;84;Auvergne-Rhône-Alpes;10.94;16.57;13.75
2016-10-17T00:00:00-53;2016-10-17;53;Bretagne;10.8;17.9;14.35
2016-10-18T00:00:00-24;2016-10-18;24;Centre-Val de Loire;4.5;16.18;10.34
2016-10-18T00:00:00-32;2016-10-18;32;Hauts-de-France;8.2;13.96;11.08
2016-10-18T00:00:00-27;2016-10-18;27;Bourgogne-Franche-Comté;8.98;16.92;12.95
2016-10-19T00:00:00-27;2016-10-19;27;Bourgogne-Franche-Comté;7.93;12.95;10.44
2016-10-19T00:00:00-93;2016-10-19;93;Provence-Alpes-Côte d'Azur;9.78;18.78;14.28
2016-10-19T00:00:00-94;2016-10-19;94;Corse;11.95;21.7;16.82
2016-10-19T00:00:00-84;2016-10-19;84;Auvergne-Rhône-Alpes;5.93;13.15;9.54
2016-10-19T00:00:00-11;2016-10-19;11;Île-de-France;6.64;13.52;10.08
2016-10-20T00:00:00-11;2016-10-20;11;Île-de-France;8.2;13.86;11.03
2016-10-20T00:00:00-27;2016-10-20;27;Bourgogne-Franche-Comté;5.78;12.18;8.98
2016-10-20T00:00:00-52;2016-10-20;52;Pays de la Loire;4.6;16.05;10.32
2016-10-20T00:00:00-44;2016-10-20;44;Grand Est;7.24;12.27;9.76
2016-10-20T00:00:00-84;2016-10-20;84;Auvergne-Rhône-Alpes;5.27;12.68;8.98
2016-10-21T00:00:00-24;2016-10-21;24;Centre-Val de Loire;7.15;14.55;10.85
2016-10-21T00:00:00-32;2016-10-21;32;Hauts-de-France;7.6;13.5;10.55
2016-10-22T00:00:00-32;2016-10-22;32;Hauts-de-France;4.94;13.52;9.23
2016-10-22T00:00:00-24;2016-10-22;24;Centre-Val de Loire;3.28;13.68;8.48
2016-10-22T00:00:00-28;2016-10-22;28;Normandie;4.6;14.38;9.49
2016-10-22T00:00:00-75;2016-10-22;75;Nouvelle-Aquitaine;3.26;18.42;10.84
2016-10-22T00:00:00-76;2016-10-22;76;Occitanie;3.29;17.03;10.16
2016-10-23T00:00:00-76;2016-10-23;76;Occitanie;10.21;21.36;15.79
2016-10-23T00:00:00-94;2016-10-23;94;Corse;14.35;23.75;19.05
2016-10-24T00:00:00-76;2016-10-24;76;Occitanie;14.38;20.5;17.44
2016-10-24T00:00:00-93;2016-10-24;93;Provence-Alpes-Côte d'Azur;14.03;22.95;18.49
2016-10-24T00:00:00-75;2016-10-24;75;Nouvelle-Aquitaine;13.2;17.64;15.42
2016-10-24T00:00:00-52;2016-10-24;52;Pays de la Loire;8.85;15.6;12.22
2016-10-26T00:00:00-75;2016-10-26;75;Nouvelle-Aquitaine;12.7;18.06;15.38
2016-10-26T00:00:00-32;2016-10-26;32;Hauts-de-France;5.14;13.2;9.17
2016-10-27T00:00:00-94;2016-10-27;94;Corse;15.45;22.95;19.2
2016-10-27T00:00:00-53;2016-10-27;53;Bretagne;8.7;12.27;10.49
2016-10-28T00:00:00-44;2016-10-28;44;Grand Est;4.34;12.9;8.62
2016-10-28T00:00:00-75;2016-10-28;75;Nouvelle-Aquitaine;6.72;17.97;12.34
2016-10-28T00:00:00-24;2016-10-28;24;Centre-Val de Loire;3.58;15.1;9.34
2016-10-29T00:00:00-28;2016-10-29;28;Normandie;10.04;12.96;11.5
2016-10-29T00:00:00-11;2016-10-29;11;Île-de-France;10.96;13.58;12.27
2016-10-29T00:00:00-76;2016-10-29;76;Occitanie;5.4;21.78;13.59
2016-10-29T00:00:00-24;2016-10-29;24;Centre-Val de Loire;6.45;12.6;9.52
2016-10-29T00:00:00-84;2016-10-29;84;Auvergne-Rhône-Alpes;4.4;12.86;8.63
2016-10-30T00:00:00-76;2016-10-30;76;Occitanie;5.58;21.49;13.54
2016-10-30T00:00:00-32;2016-10-30;32;Hauts-de-France;5.86;16.26;11.06
2016-10-31T00:00:00-84;2016-10-31;84;Auvergne-Rhône-Alpes;3.85;14.28;9.06
2016-10-31T00:00:00-75;2016-10-31;75;Nouvelle-Aquitaine;5.39;21.42;13.41
2016-11-01T00:00:00-53;2016-11-01;53;Bretagne;5.08;18.35;11.71
2016-11-02T00:00:00-52;2016-11-02;52;Pays de la Loire;5.1;13.8;9.45
2016-11-03T00:00:00-94;2016-11-03;94;Corse;11.75;21.0;16.38
2016-11-03T00:00:00-84;2016-11-03;84;Auvergne-Rhône-Alpes;4.67;12.22;8.45
2016-11-03T00:00:00-28;2016-11-03;28;Normandie;-1.06;11.48;5.21
2016-11-03T00:00:00-52;2016-11-03;52;Pays de la Loire;0.95;12.55;6.75
2016-11-04T00:00:00-44;2016-11-04;44;Grand Est;-1.39;10.6;4.61
2016-11-04T00:00:00-75;2016-11-04;75;Nouvelle-Aquitaine;3.63;14.1;8.87
2016-11-04T00:00:00-84;2016-11-04;84;Auvergne-Rhône-Alpes;0.08;16.36;8.22
2016-11-05T00:00:00-24;2016-11-05;24;Centre-Val de Loire;6.28;11.02;8.65
2016-11-05T00:00:00-32;2016-11-05;32;Hauts-de-France;5.48;10.28;7.88
2016-11-06T00:00:00-11;2016-11-06;11;Île-de-France;3.2;9.24;6.22
2016-11-06T00:00:00-32;2016-11-06;32;Hauts-de-France;1.88;8.26;5.07
2016-11-07T00:00:00-32;2016-11-07;32;Hauts-de-France;3.48;5.88;4.68
2016-11-07T00:00:00-27;2016-11-07;27;Bourgogne-Franche-Comté;1.17;6.92;4.04
2016-11-08T00:00:00-94;2016-11-08;94;Corse;8.05;16.0;12.02
2016-11-08T00:00:00-75;2016-11-08;75;Nouvelle-Aquitaine;2.28;11.23;6.76
2016-11-08T00:00:00-44;2016-11-08;44;Grand Est;-0.97;4.61;1.82
2016-11-08T00:00:00-32;2016-11-08;32;Hauts-de-France;0.92;7.36;4.14
2016-11-08T00:00:00-11;2016-11-08;11;Île-de-France;1.56;7.78;4.67
2016-11-10T00:00:00-53;2016-11-10;53;Bretagne;9.22;13.2;11.21
2016-11-11T00:00:00-76;2016-11-11;76;Occitanie;8.8;13.28;11.04
2016-11-11T00:00:00-32;2016-11-11;32;Hauts-de-France;3.84;8.52;6.18
2016-11-12T00:00:00-11;2016-11-12;11;Île-de-France;-1.06;6.66;2.8
2016-11-12T00:00:00-32;2016-11-12;32;Hauts-de-France;-0.5;6.12;2.81
2016-11-12T00:00:00-75;2016-11-12;75;Nouvelle-Aquitaine;4.9;13.27;9.08
2016-11-12T00:00:00-94;2016-11-12;94;Corse;6.8;17.4;12.1
2016-11-12T00:00:00-93;2016-11-12;93;Provence-Alpes-Côte d'Azur;4.35;12.43;8.39
2016-11-12T00:00:00-53;2016-11-12;53;Bretagne;7.8;14.35;11.08
2016-11-12T00:00:00-44;2016-11-12;44;Grand Est;0.46;6.31;3.39
2016-11-13T00:00:00-76;2016-11-13;76;Occitanie;6.73;13.61;10.17
2016-11-13T00:00:00-52;2016-11-13;52;Pays de la Loire;8.9;14.35;11.62
2016-11-13T00:00:00-93;2016-11-13;93;Provence-Alpes-Côte d'Azur;3.23;13.53;8.38
2016-11-14T00:00:00-52;2016-11-14;52;Pays de la Loire;0.85;12.75;6.8
2016-11-15T00:00:00-93;2016-11-15;93;Provence-Alpes-Côte d'Azur;3.8;13.25;8.52
2016-11-16T00:00:00-94;2016-11-16;94;Corse;6.1;17.7;11.9
2016-11-17T00:00:00-93;2016-11-17;93;Provence-Alpes-Côte d'Azur;4.08;15.82;9.95
2016-11-17T00:00:00-11;2016-11-17;11;Île-de-France;10.06;13.58;11.82
2016-11-18T00:00:00-94;2016-11-18;94;Corse;10.7;19.65;15.18
2016-11-19T00:00:00-94;2016-11-19;94;Corse;12.8;19.0;15.9
2016-11-19T00:00:00-28;2016-11-19;28;Normandie;3.12;11.9;7.51
2016-11-19T00:00:00-75;2016-11-19;75;Nouvelle-Aquitaine;6.06;13.32;9.69
2016-11-19T00:00:00-76;2016-11-19;76;Occitanie;7.82;13.14;10.48
2016-11-19T00:00:00-44;2016-11-19;44;Grand Est;3.94;9.44;6.69
2016-11-21T00:00:00-24;2016-11-21;24;Centre-Val de Loire;10.2;16.27;13.23
2016-11-21T00:00:00-28;2016-11-21;28;Normandie;9.82;13.2;11.51
2016-11-21T00:00:00-27;2016-11-21;27;Bourgogne-Franche-Comté;10.45;15.75;13.1
2016-11-21T00:00:00-32;2016-11-21;32;Hauts-de-France;9.46;14.6;12.03
2016-11-21T00:00:00-75;2016-11-21;75;Nouvelle-Aquitaine;10.46;17.41;13.93
2016-11-21T00:00:00-44;2016-11-21;44;Grand Est;8.26;13.1;10.68
2016-11-22T00:00:00-11;2016-11-22;11;Île-de-France;8.5;11.78;10.14
2016-11-22T00:00:00-93;2016-11-22;93;Provence-Alpes-Côte d'Azur;12.7;16.82;14.76
2016-11-23T00:00:00-28;2016-11-23;28;Normandie;4.8;11.2;8.0
2016-11-23T00:00:00-84;2016-11-23;84;Auvergne-Rhône-Alpes;7.43;15.05;11.24
2016-11-24T00:00:00-94;2016-11-24;94;Corse;15.55;19.4;17.48
2016-11-25T00:00:00-44;2016-11-25;44;Grand Est;5.67;9.8;7.74
2016-11-25T00:00:00-52;2016-11-25;52;Pays de la Loire;8.45;9.75;9.1
2016-11-26T00:00:00-84;2016-11-26;84;Auvergne-Rhône-Alpes;4.65;13.63;9.14
2016-11-27T00:00:00-53;2016-11-27;53;Bretagne;5.22;10.4;7.81
2016-11-27T00:00:00-11;2016-11-27;11;Île-de-France;4.12;8.8;6.46
2016-11-27T00:00:00-24;2016-11-27;24;Centre-Val de Loire;3.32;9.38;6.35
2016-11-27T00:00:00-27;2016-11-27;27;Bourgogne-Franche-Comté;1.6;8.48;5.04
2016-11-27T00:00:00-28;2016-11-27;28;Normandie;5.82;9.44;7.63
2016-11-27T00:00:00-44;2016-11-27;44;Grand Est;3.74;8.63;6.19
2016-11-27T00:00:00-84;2016-11-27;84;Auvergne-Rhône-Alpes;1.65;8.69;5.17
