STATUT,INSEE_COM,NOM_COM,INSEE_ARR,NOM_DEP,INSEE_DEP,NOM_REG,INSEE_REG,CODE_EPCI,NOM_COM_M,Prixm2
Commune simple,"09286",Sem,"1",ARIEGE,"09",OCCITANIE,"76","200066363",SEM,
Commune simple,"45011",Attray,"3",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","244500542",ATTRAY,
Commune simple,"38443",Saint-Pierre-de-Chérennes,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",SAINT-PIERRE-DE-CHERENNES,"1445"
Commune simple,"38454",Saint-Sauveur,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",SAINT-SAUVEUR,"2042"
Commune simple,"78138",Chanteloup-les-Vignes,"3",YVELINES,"78",ILE-DE-FRANCE,"11","200059889",CHANTELOUP-LES-VIGNES,"2599"
Commune simple,"14699",Touques,"3",CALVADOS,"14",NORMANDIE,"28","241400415",TOUQUES,"2482"
Commune simple,"80107",Blangy-Tronville,"2",SOMME,"80",HAUTS-DE-FRANCE,"32","248000531",BLANGY-TRONVILLE,"1420"
Commune simple,"45162",Guigneville,"3",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","200066280",GUIGNEVILLE,"1908"
Commune simple,"26310",Saint-Laurent-d'Onay,"3",DROME,"26",AUVERGNE-RHONE-ALPES,"84","200068781",SAINT-LAURENT-D'ONAY,"1834"
Commune simple,"30034",Bellegarde,"2",GARD,"30",OCCITANIE,"76","243000585",BELLEGARDE,"2019"
Commune simple,"38245",Montagne,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",MONTAGNE,"1365"
Commune simple,"38495",La Sône,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",LA SONE,"1407"
Commune simple,"38333",Rencurel,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",RENCUREL,"1467"
Commune simple,"45170",Intville-la-Guétard,"3",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","200066280",INTVILLE-LA-GUETARD,"1788"
Commune simple,"38304",Pierre-Châtel,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200040657",PIERRE-CHATEL,"1403"
Commune simple,"38195",Izeron,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",IZERON,"1701"
Commune simple,"14384",Luc-sur-Mer,"2",CALVADOS,"14",NORMANDIE,"28","241400860",LUC-SUR-MER,"2330"
Commune simple,"26319",Saint-Michel-sur-Savasse,"3",DROME,"26",AUVERGNE-RHONE-ALPES,"84","200068781",SAINT-MICHEL-SUR-SAVASSE,"1074"
Commune simple,"95063",Bezons,"1",VAL-D'OISE,"95",ILE-DE-FRANCE,"11","200058519",BEZONS,"3721"
Commune simple,"38216",Malleval-en-Vercors,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",MALLEVAL-EN-VERCORS,"2094"
Commune simple,"05104",Poligny,"2",HAUTES-ALPES,"05",PROVENCE-ALPES-COTE D'AZUR,"93","200068096",POLIGNY,"1720"
Commune simple,"38370",Saint-Bonnet-de-Chavagne,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",SAINT-BONNET-DE-CHAVAGNE,"1695"
Commune simple,"26207",Montmiral,"3",DROME,"26",AUVERGNE-RHONE-ALPES,"84","200068781",MONTMIRAL,"972"
Commune simple,"14637",Saint-Ouen-du-Mesnil-Oger,"2",CALVADOS,"14",NORMANDIE,"28","200065589",SAINT-OUEN-DU-MESNIL-OGER,
Commune simple,"30333",Uchaud,"2",GARD,"30",OCCITANIE,"76","243000569",UCHAUD,"2045"
Commune simple,"38523",Varacieux,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",VARACIEUX,"1775"
Commune simple,"42326",Véranne,"3",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200895",VERANNE,"1289"
Commune simple,"38101",Cheyssieu,"3",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","243800778",CHEYSSIEU,"1906"
Commune simple,"38340",Les Roches-de-Condrieu,"3",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","243800778",LES ROCHES-DE-CONDRIEU,"1649"
Commune simple,"45160",Greneville-en-Beauce,"3",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","244500542",GRENEVILLE-EN-BEAUCE,"1357"
Commune simple,"14122",La Caine,"2",CALVADOS,"14",NORMANDIE,"28","200066728",LA CAINE,"647"
Commune simple,"14562",Saint-Aubin-sur-Mer,"2",CALVADOS,"14",NORMANDIE,"28","241400860",SAINT-AUBIN-SUR-MER,"2369"
Commune simple,"33339",Prignac-et-Marcamps,"1",GIRONDE,"33",NOUVELLE-AQUITAINE,"75","243301223",PRIGNAC-ET-MARCAMPS,"1463"
Commune simple,"38095",Chatte,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",CHATTE,"1626"
Commune simple,"38453",Saint-Romans,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200070431",SAINT-ROMANS,"1687"
Commune simple,"15199",Saint-Martial,"3",CANTAL,"15",AUVERGNE-RHONE-ALPES,"84","200066660",SAINT-MARTIAL,
Commune simple,"33143",Cubzac-les-Ponts,"1",GIRONDE,"33",NOUVELLE-AQUITAINE,"75","243301223",CUBZAC-LES-PONTS,"1599"
Commune simple,"33434",Saint-Louis-de-Montferrand,"2",GIRONDE,"33",NOUVELLE-AQUITAINE,"75","243300316",SAINT-LOUIS-DE-MONTFERRAND,"1898"
Commune simple,"76672",Serqueux,"1",SEINE-MARITIME,"76",NORMANDIE,"28","200069730",SERQUEUX,"1113"
Commune simple,"78597",Soindres,"1",YVELINES,"78",ILE-DE-FRANCE,"11","200059889",SOINDRES,"1682"
Commune simple,"14607",Saint-Louet-sur-Seulles,"4",CALVADOS,"14",NORMANDIE,"28","200069524",SAINT-LOUET-SUR-SEULLES,"1165"
Commune simple,"31590",Binos,"2",HAUTE-GARONNE,"31",OCCITANIE,"76","200072635",BINOS,
Commune simple,"14034",Avenay,"2",CALVADOS,"14",NORMANDIE,"28","200066728",AVENAY,"1507"
Commune simple,"81015",Appelle,"2",TARN,"81",OCCITANIE,"76","248100158",APPELLE,
Commune simple,"30276",Saint-Laurent-d'Aigouze,"2",GARD,"30",OCCITANIE,"76","243000650",SAINT-LAURENT-D'AIGOUZE,"2313"
Commune simple,"30003",Aigues-Mortes,"2",GARD,"30",OCCITANIE,"76","243000650",AIGUES-MORTES,"3111"
Commune simple,"30344",Vergèze,"2",GARD,"30",OCCITANIE,"76","243000569",VERGEZE,"2336"
Commune simple,"13039",Fos-sur-Mer,"4",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","200054807",FOS-SUR-MER,"2619"
Commune simple,"30117",Fourques,"2",GARD,"30",OCCITANIE,"76","243000585",FOURQUES,"2183"
Commune simple,"15121",Maurines,"3",CANTAL,"15",AUVERGNE-RHONE-ALPES,"84","200066660",MAURINES,
Commune simple,"13096",Saintes-Maries-de-la-Mer,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300417",SAINTES-MARIES-DE-LA-MER,"3581"
Commune simple,"42006",Apinac,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",APINAC,"677"
Commune simple,"13078",Port-Saint-Louis-du-Rhône,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","200054807",PORT-SAINT-LOUIS-DU-RHONE,"2102"
Commune simple,"30347",Vestric-et-Candiac,"2",GARD,"30",OCCITANIE,"76","243000569",VESTRIC-ET-CANDIAC,"2179"
Commune simple,"30059",Le Cailar,"2",GARD,"30",OCCITANIE,"76","243000593",LE CAILAR,"2260"
Commune simple,"30128",Générac,"2",GARD,"30",OCCITANIE,"76","243000643",GENERAC,"1922"
Commune simple,"30033",Beauvoisin,"2",GARD,"30",OCCITANIE,"76","243000593",BEAUVOISIN,"1971"
Commune simple,"30341",Vauvert,"2",GARD,"30",OCCITANIE,"76","243000593",VAUVERT,"1779"
Commune simple,"30020",Aubord,"2",GARD,"30",OCCITANIE,"76","243000593",AUBORD,"2096"
Commune simple,"22091",Kermoroc'h,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",KERMOROC'H,"799"
Commune simple,"30258",Saint-Gilles,"2",GARD,"30",OCCITANIE,"76","243000643",SAINT-GILLES,"1658"
Commune simple,"30060",Caissargues,"2",GARD,"30",OCCITANIE,"76","243000643",CAISSARGUES,"2048"
Commune simple,"30047",Bouillargues,"2",GARD,"30",OCCITANIE,"76","243000643",BOUILLARGUES,"2201"
Commune simple,"30032",Beaucaire,"2",GARD,"30",OCCITANIE,"76","243000585",BEAUCAIRE,"1637"
Commune simple,"30138",Langlade,"2",GARD,"30",OCCITANIE,"76","243000643",LANGLADE,"1941"
Commune simple,"43070",Chilhac,"1",HAUTE-LOIRE,"43",AUVERGNE-RHONE-ALPES,"84","200073393",CHILHAC,"573"
Commune simple,"30169",Milhaud,"2",GARD,"30",OCCITANIE,"76","243000643",MILHAUD,"2058"
Commune simple,"43167",Saint-Arcons-d'Allier,"1",HAUTE-LOIRE,"43",AUVERGNE-RHONE-ALPES,"84","200073393",SAINT-ARCONS-D'ALLIER,"1283"
Commune simple,"06079",Mandelieu-la-Napoule,"1",ALPES-MARITIMES,"06",PROVENCE-ALPES-COTE D'AZUR,"93","200039915",MANDELIEU-LA-NAPOULE,"3994"
Commune simple,"35216",Parthenay-de-Bretagne,"3",ILLE-ET-VILAINE,"35",BRETAGNE,"53","243500139",PARTHENAY-DE-BRETAGNE,"1698"
Commune simple,"06018",Biot,"1",ALPES-MARITIMES,"06",PROVENCE-ALPES-COTE D'AZUR,"93","240600585",BIOT,"3893"
Commune simple,"06095",Peymeinade,"1",ALPES-MARITIMES,"06",PROVENCE-ALPES-COTE D'AZUR,"93","200039857",PEYMEINADE,"2627"
Commune simple,"78530",Rosay,"1",YVELINES,"78",ILE-DE-FRANCE,"11","247800550",ROSAY,"1847"
Commune simple,"72059",Chantenay-Villedieu,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","200040475",CHANTENAY-VILLEDIEU,"1323"
Commune simple,"09026",Audressein,"3",ARIEGE,"09",OCCITANIE,"76","200067940",AUDRESSEIN,"1250"
Commune simple,"72045",Brains-sur-Gée,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","200040475",BRAINS-SUR-GEE,"1699"
Commune simple,"83029",Callian,"1",VAR,"83",PROVENCE-ALPES-COTE D'AZUR,"93","200004802",CALLIAN,"2191"
Préfecture,"30189",Nîmes,"2",GARD,"30",OCCITANIE,"76","243000643",NIMES,"1901"
Commune simple,"30155",Manduel,"2",GARD,"30",OCCITANIE,"76","243000643",MANDUEL,"2033"
Commune simple,"30036",Bernis,"2",GARD,"30",OCCITANIE,"76","243000643",BERNIS,"1944"
Commune simple,"30083",Codognan,"2",GARD,"30",OCCITANIE,"76","243000569",CODOGNAN,"2192"
Commune simple,"30186",Nages-et-Solorgues,"2",GARD,"30",OCCITANIE,"76","243000569",NAGES-ET-SOLORGUES,"2121"
Commune simple,"30125",Garons,"2",GARD,"30",OCCITANIE,"76","243000643",GARONS,"2065"
Commune simple,"45088",Chaussy,"3",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","244500542",CHAUSSY,"1628"
Commune simple,"30006",Aimargues,"2",GARD,"30",OCCITANIE,"76","243000593",AIMARGUES,"2209"
Commune simple,"30133",Le Grau-du-Roi,"2",GARD,"30",OCCITANIE,"76","243000650",LE GRAU-DU-ROI,"3997"
Sous-préfecture,"13004",Arles,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300417",ARLES,"2159"
Commune simple,"13068",Paradou,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",PARADOU,"2959"
Commune simple,"13065",Mouriès,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",MOURIES,"3170"
Commune simple,"13011",Les Baux-de-Provence,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",LES BAUX-DE-PROVENCE,"2697"
Commune simple,"13094",Saint-Étienne-du-Grès,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",SAINT-ETIENNE-DU-GRES,"2879"
Commune simple,"50054",Biéville,"4",MANCHE,"50",NORMANDIE,"28","200066389",BIEVILLE,
Commune simple,"72151",Juigné-sur-Sarthe,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","247200090",JUIGNE-SUR-SARTHE,"1209"
Commune simple,"72307",Saint-Ouen-en-Champagne,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","200040475",SAINT-OUEN-EN-CHAMPAGNE,
Commune simple,"13100",Saint-Rémy-de-Provence,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",SAINT-REMY-DE-PROVENCE,"3745"
Commune simple,"14708",Tracy-Bocage,"4",CALVADOS,"14",NORMANDIE,"28","200069524",TRACY-BOCAGE,"1404"
Commune simple,"13038",Fontvieille,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",FONTVIEILLE,"3002"
Commune simple,"13057",Mas-Blanc-des-Alpilles,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",MAS-BLANC-DES-ALPILLES,"3820"
Commune simple,"45181",Léouville,"3",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","244500542",LEOUVILLE,"1640"
Commune simple,"13108",Tarascon,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300417",TARASCON,"1654"
Commune simple,"05142",Saint-Firmin,"2",HAUTES-ALPES,"05",PROVENCE-ALPES-COTE D'AZUR,"93","200068096",SAINT-FIRMIN,"1749"
Commune simple,"13058",Maussane-les-Alpilles,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300375",MAUSSANE-LES-ALPILLES,"4410"
Commune simple,"38111",Claix,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200040715",CLAIX,"3028"
Commune simple,"72021",Avoise,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","247200090",AVOISE,"779"
Commune simple,"13097",Saint-Martin-de-Crau,"2",BOUCHES-DU-RHONE,"13",PROVENCE-ALPES-COTE D'AZUR,"93","241300417",SAINT-MARTIN-DE-CRAU,"2523"
Commune simple,"42140",Marols,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",MAROLS,"860"
Commune simple,"18044",Cerbois,"3",CHER,"18",CENTRE-VAL DE LOIRE,"24","200070571",CERBOIS,"773"
Commune simple,"29133",Locquirec,"3",FINISTERE,"29",BRETAGNE,"53","242900835",LOCQUIREC,"2135"
Commune simple,"29251",Saint-Jean-du-Doigt,"3",FINISTERE,"29",BRETAGNE,"53","242900835",SAINT-JEAN-DU-DOIGT,"1169"
Commune simple,"14721",Vacognes-Neuilly,"2",CALVADOS,"14",NORMANDIE,"28","200066728",VACOGNES-NEUILLY,"1564"
Commune simple,"42240",Saint-Jean-Soleymieux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-JEAN-SOLEYMIEUX,"1085"
Commune simple,"31003",Aigrefeuille,"3",HAUTE-GARONNE,"31",OCCITANIE,"76","243100518",AIGREFEUILLE,"2753"
Commune simple,"14393",Maizet,"2",CALVADOS,"14",NORMANDIE,"28","200066728",MAIZET,"1272"
Commune simple,"63371",Saint-Just,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",SAINT-JUST,"562"
Commune simple,"14089",Bougy,"2",CALVADOS,"14",NORMANDIE,"28","200066728",BOUGY,"2297"
Commune simple,"29113",Lanmeur,"3",FINISTERE,"29",BRETAGNE,"53","242900835",LANMEUR,"1100"
Commune simple,"63221",Medeyrolles,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",MEDEYROLLES,
Commune simple,"83107",Roquebrune-sur-Argens,"1",VAR,"83",PROVENCE-ALPES-COTE D'AZUR,"93","200035319",ROQUEBRUNE-SUR-ARGENS,"3403"
Commune simple,"06161",Villeneuve-Loubet,"1",ALPES-MARITIMES,"06",PROVENCE-ALPES-COTE D'AZUR,"93","240600585",VILLENEUVE-LOUBET,"4822"
Commune simple,"78230",La Falaise,"1",YVELINES,"78",ILE-DE-FRANCE,"11","200059889",LA FALAISE,"2433"
Commune simple,"83022",Brenon,"1",VAR,"83",PROVENCE-ALPES-COTE D'AZUR,"93","200040210",BRENON,
Commune simple,"31524",Salles-et-Pratviel,"2",HAUTE-GARONNE,"31",OCCITANIE,"76","200072635",SALLES-ET-PRATVIEL,"1709"
Commune simple,"14320",Grimbosq,"2",CALVADOS,"14",NORMANDIE,"28","200066710",GRIMBOSQ,"1003"
Commune simple,"95203",Eaubonne,"1",VAL-D'OISE,"95",ILE-DE-FRANCE,"11","200058485",EAUBONNE,"3665"
Commune simple,"14458",Les Moutiers-en-Cinglais,"2",CALVADOS,"14",NORMANDIE,"28","200066710",LES MOUTIERS-EN-CINGLAIS,"766"
Commune simple,"42301",Soleymieux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SOLEYMIEUX,"1305"
Commune simple,"22283",Saint-Clet,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",SAINT-CLET,"1125"
Commune simple,"65212",Guchen,"2",HAUTES-PYRENEES,"65",OCCITANIE,"76","246500573",GUCHEN,"912"
Commune simple,"65313",Momères,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200069300",MOMERES,"1387"
Commune simple,"22018",Brélidy,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",BRELIDY,"2414"
Commune simple,"65166",Espèche,"2",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070787",ESPECHE,"1368"
Commune simple,"78418",Montesson,"3",YVELINES,"78",ILE-DE-FRANCE,"11","200058519",MONTESSON,"4375"
Commune simple,"65363",Pinas,"2",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070787",PINAS,"924"
Commune simple,"95323",Jouy-le-Moutier,"3",VAL-D'OISE,"95",ILE-DE-FRANCE,"11","249500109",JOUY-LE-MOUTIER,"2770"
Commune simple,"67017",Baerendorf,"4",BAS-RHIN,"67",GRAND EST,"44","200067841",BAERENDORF,
Commune simple,"11156",Fraisse-Cabardès,"1",AUDE,"11",OCCITANIE,"76","200042463",FRAISSE-CABARDES,"727"
Commune simple,"42087",Écotay-l'Olme,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",ECOTAY-L'OLME,"1431"
Commune simple,"65203",Gez-ez-Angles,"1",HAUTES-PYRENEES,"65",OCCITANIE,"76","200069300",GEZ-EZ-ANGLES,
Commune simple,"22161",Pabu,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",PABU,"1220"
Commune simple,"42262",Saint-Maurice-en-Gourgois,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200770",SAINT-MAURICE-EN-GOURGOIS,"1647"
Commune simple,"31539",Sédeilhac,"2",HAUTE-GARONNE,"31",OCCITANIE,"76","200072643",SEDEILHAC,"900"
Commune simple,"67134",Eschwiller,"4",BAS-RHIN,"67",GRAND EST,"44","200067841",ESCHWILLER,
Commune simple,"42179",Pralong,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",PRALONG,"900"
Commune simple,"42278",Saint-Priest-la-Vêtre,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-PRIEST-LA-VETRE,"545"
Commune simple,"45130",Dry,"2",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","200070183",DRY,"1485"
Commune simple,"78224",L'Étang-la-Ville,"3",YVELINES,"78",ILE-DE-FRANCE,"11","200058519",L'ETANG-LA-VILLE,"3805"
Commune simple,"78013",Andelu,"3",YVELINES,"78",ILE-DE-FRANCE,"11","200034130",ANDELU,"2248"
Commune simple,"92064",Saint-Cloud,"2",HAUTS-DE-SEINE,"92",ILE-DE-FRANCE,"11","200054781",SAINT-CLOUD,"6153"
Commune simple,"33422",Saint-Jean-d'Illac,"2",GIRONDE,"33",NOUVELLE-AQUITAINE,"75","243301165",SAINT-JEAN-D'ILLAC,"2828"
Commune simple,"42020",Boisset-lès-Montrond,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",BOISSET-LES-MONTROND,"1924"
Commune simple,"42185",Rivas,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",RIVAS,"1558"
Commune simple,"70145",Chaux-la-Lotière,"2",HAUTE-SAONE,"70",BOURGOGNE-FRANCHE-COMTE,"27","247000706",CHAUX-LA-LOTIERE,
Commune simple,"11014",Armissan,"3",AUDE,"11",OCCITANIE,"76","241100593",ARMISSAN,"1848"
Commune simple,"34161",Montady,"1",HERAULT,"34",OCCITANIE,"76","243400488",MONTADY,"1758"
Commune simple,"34167",Montels,"1",HERAULT,"34",OCCITANIE,"76","200042653",MONTELS,
Commune simple,"67524",Weiterswiller,"4",BAS-RHIN,"67",GRAND EST,"44","200067783",WEITERSWILLER,
Commune simple,"67153",Geiswiller,"4",BAS-RHIN,"67",GRAND EST,"44","246700959",GEISWILLER,
Commune simple,"49035",Bouchemaine,"1",MAINE-ET-LOIRE,"49",PAYS DE LA LOIRE,"52","244900015",BOUCHEMAINE,"2040"
Commune simple,"72200",Moncé-en-Belin,"3",SARTHE,"72",PAYS DE LA LOIRE,"52","247200447",MONCE-EN-BELIN,"1442"
Commune simple,"29182",Plouégat-Guérand,"3",FINISTERE,"29",BRETAGNE,"53","242900835",PLOUEGAT-GUERAND,"907"
Commune simple,"72346",La Suze-sur-Sarthe,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","247200629",LA SUZE-SUR-SARTHE,"1367"
Commune simple,"49020",Beaucouzé,"1",MAINE-ET-LOIRE,"49",PAYS DE LA LOIRE,"52","244900015",BEAUCOUZE,"2066"
Commune simple,"22223",Plouisy,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",PLOUISY,"1061"
Commune simple,"22164",Pédernec,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",PEDERNEC,"1331"
Commune simple,"11441",Vinassan,"3",AUDE,"11",OCCITANIE,"76","241100593",VINASSAN,"2071"
Commune simple,"22135",Louargat,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",LOUARGAT,"962"
Commune simple,"34206",Poilhes,"1",HERAULT,"34",OCCITANIE,"76","200042653",POILHES,"1650"
Commune simple,"29183",Plouégat-Moysan,"3",FINISTERE,"29",BRETAGNE,"53","242900835",PLOUEGAT-MOYSAN,"960"
Commune simple,"38391",Saint-Guillaume,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200030658",SAINT-GUILLAUME,"1463"
Commune simple,"22269",Runan,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",RUNAN,"1102"
Commune simple,"49337",Soucelles,"1",MAINE-ET-LOIRE,"49",PAYS DE LA LOIRE,"52","244900015",SOUCELLES,
Commune simple,"67005",Alteckendorf,"4",BAS-RHIN,"67",GRAND EST,"44","246700959",ALTECKENDORF,
Commune simple,"22095",Landebaëron,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",LANDEBAERON,"1006"
Commune simple,"38470",La Salle-en-Beaumont,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200040657",LA SALLE-EN-BEAUMONT,"1458"
Commune simple,"22338",Squiffiec,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",SQUIFFIEC,"1069"
Commune simple,"22358",Trégonneau,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",TREGONNEAU,"1175"
Commune simple,"49130",Écuillé,"1",MAINE-ET-LOIRE,"49",PAYS DE LA LOIRE,"52","244900015",ECUILLE,"1126"
Commune simple,"49223",Mûrs-Erigné,"1",MAINE-ET-LOIRE,"49",PAYS DE LA LOIRE,"52","244900015",MURS-ERIGNE,"1968"
Commune simple,"22233",Plourivo,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",PLOURIVO,"1076"
Commune simple,"72130",Fay,"3",SARTHE,"72",PAYS DE LA LOIRE,"52","247200132",FAY,"1060"
Commune simple,"22256",Quemper-Guézennec,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",QUEMPER-GUEZENNEC,"1186"
Commune simple,"22212",Plouëc-du-Trieux,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",PLOUEC-DU-TRIEUX,"972"
Commune simple,"22004",Bégard,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",BEGARD,"1088"
Commune simple,"29219",Le Ponthou,"3",FINISTERE,"29",BRETAGNE,"53","242900835",LE PONTHOU,
Commune simple,"38116",Cognet,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200040657",COGNET,
Commune simple,"22248",Pommerit-le-Vicomte,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200069086",POMMERIT-LE-VICOMTE,"918"
Commune simple,"61492",Trémont,"1",ORNE,"61",NORMANDIE,"28","200035103",TREMONT,
Commune simple,"29073",Guimaëc,"3",FINISTERE,"29",BRETAGNE,"53","242900835",GUIMAEC,"1514"
Commune simple,"22204",Ploëzal,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",PLOEZAL,"935"
Commune simple,"11370",Salles-d'Aude,"3",AUDE,"11",OCCITANIE,"76","241100593",SALLES-D'AUDE,"1750"
Commune simple,"64207",Escou,"2",PYRENEES-ATLANTIQUES,"64",NOUVELLE-AQUITAINE,"75","200067262",ESCOU,"1102"
Commune simple,"38128",Corps,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200040657",CORPS,"1552"
Commune simple,"67522",Weislingen,"4",BAS-RHIN,"67",GRAND EST,"44","200067841",WEISLINGEN,
Commune simple,"73304",Val-d'Isère,"1",SAVOIE,"73",AUVERGNE-RHONE-ALPES,"84","247300254",VAL-D'ISERE,"6850"
Commune simple,"41028",Busloup,"2",LOIR-ET-CHER,"41",CENTRE-VAL DE LOIRE,"24","200040772",BUSLOUP,"886"
Commune simple,"04025",Beauvezer,"2",ALPES-DE-HAUTE-PROVENCE,"04",PROVENCE-ALPES-COTE D'AZUR,"93","200068625",BEAUVEZER,"1788"
Commune simple,"28410",Villampuy,"2",EURE-ET-LOIR,"28",CENTRE-VAL DE LOIRE,"24","200069961",VILLAMPUY,"1096"
Commune simple,"05062",Le Glaizil,"2",HAUTES-ALPES,"05",PROVENCE-ALPES-COTE D'AZUR,"93","200068096",LE GLAIZIL,"983"
Commune simple,"65362",Pierrefitte-Nestalas,"1",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070811",PIERREFITTE-NESTALAS,"1303"
Commune simple,"38241",Monestier-d'Ambel,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200040657",MONESTIER-D'AMBEL,
Commune simple,"38492",Sinard,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","200030658",SINARD,"2226"
Commune simple,"22310",Saint-Laurent,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200067981",SAINT-LAURENT,"1070"
Commune simple,"22293",Saint-Gilles-les-Bois,"2",COTES-D'ARMOR,"22",BRETAGNE,"53","200069086",SAINT-GILLES-LES-BOIS,"1139"
Commune simple,"74008",Ambilly,"3",HAUTE-SAVOIE,"74",AUVERGNE-RHONE-ALPES,"84","200011773",AMBILLY,"3318"
