rentree_scolaire;academie;code_du_departement;departement;uai;nom_de_l_etablissment;code_insee_de_la_commune;nom_de_la_commune;secteur;ips
2021-2022;GRENOBLE;026;DROME;0260392K;ECOLE PRIMAIRE ST CHRISTOPHE ET LE LARIS;26298;SAINT CHRISTOPHE ET LE LARIS;public;99.2
2021-2022;GRENOBLE;026;DROME;0260464N;ECOLE PRIMAIRE JULES VERNE;26347;TAIN L HERMITAGE;public;99.3
2021-2022;GRENOBLE;026;DROME;0260479E;ECOLE PRIMAIRE UPIE;26358;UPIE;public;111.3
2021-2022;GRENOBLE;026;DROME;0260518X;ECOLE PRIMAIRE ANTOINE BARNAVE;26368;VERCHENY;public;93.7
2021-2022;GRENOBLE;026;DROME;0260532M;ECOLE PRIMAIRE ALBERT MERLE;26004;ALIXAN;public;114.0
2021-2022;GRENOBLE;026;DROME;0260537T;ECOLE PRIMAIRE ALLEX;26006;ALLEX;public;117.0
2021-2022;GRENOBLE;026;DROME;0260555M;ECOLE PRIMAIRE AUBRES;26016;AUBRES;public;103.0
2021-2022;GRENOBLE;026;DROME;0260556N;ECOLE PRIMAIRE AUREL;26019;AUREL;public;104.3
2021-2022;GRENOBLE;026;DROME;0260559S;ECOLE PRIMAIRE BARBIERES;26023;BARBIERES;public;111.0
2021-2022;GRENOBLE;026;DROME;0260567A;ECOLE VICTOR BOIRON;26034;LA BAUME D HOSTUN;public;104.3
2021-2022;GRENOBLE;026;DROME;0260593D;ECOLE BONLIEU SUR ROUBION;26052;BONLIEU SUR ROUBION;public;109.7
2021-2022;GRENOBLE;026;DROME;0260665G;ECOLE ELEMENTAIRE PUBLIQUE;26138;LA GARDE ADHEMAR;public;107.0
2021-2022;GRENOBLE;026;DROME;0260668K;ECOLE GERVANS;26380;GERVANS;public;91.4
2021-2022;GRENOBLE;026;DROME;0260689H;ECOLE FRANCOIS EYNARD;26381;JAILLANS;public;108.9
2021-2022;GRENOBLE;026;DROME;0260700V;ECOLE LENS LESTANG;26162;LENS LESTANG;public;89.6
2021-2022;GRENOBLE;026;DROME;0260704Z;ECOLE MARCEL PAGNOL;26165;LIVRON SUR DROME;public;96.2
2021-2022;GRENOBLE;026;DROME;0260707C;ECOLE LES PETITS ROBINS;26165;LIVRON SUR DROME;public;99.2
2021-2022;GRENOBLE;026;DROME;0260717N;ECOLE ELEMENTAIRE PUBLIQUE;26168;LUS LA CROIX HAUTE;public;94.2
2021-2022;GRENOBLE;026;DROME;0260725X;ECOLE MARGES;26174;MARGES;public;101.7
2021-2022;GRENOBLE;026;DROME;0260751A;ECOLE PUBLIQUE MONTBRUN LES BAINS;26193;MONTBRUN LES BAINS;public;90.5
2021-2022;GRENOBLE;026;DROME;0260812S;ECOLE PRIMAIRE NOTRE DAME DE L HERMITAGE;26347;TAIN L HERMITAGE;privé sous contrat;112.8
2021-2022;GRENOBLE;026;DROME;0260819Z;ECOLE PRIMAIRE NOTRE DAME;26362;VALENCE;privé sous contrat;115.0
2021-2022;GRENOBLE;026;DROME;0260824E;ECOLE PRIMAIRE PRIVEE SAINT MAURICE;26006;ALLEX;privé sous contrat;120.1
2021-2022;GRENOBLE;026;DROME;0260826G;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;26038;BEAUMONT MONTEUX;privé sous contrat;103.7
2021-2022;GRENOBLE;026;DROME;0260829K;ECOLE PRIVEE LES MARISTES;26057;BOURG DE PEAGE;privé sous contrat;114.9
2021-2022;GRENOBLE;026;DROME;0260912A;ECOLE PRIVEE NOTRE DAME;26144;GRANE;privé sous contrat;118.8
2021-2022;GRENOBLE;026;DROME;0260926R;ECOLE PRIVEE NOTRE DAME DES CHAMPS;26281;ROMANS SUR ISERE;privé sous contrat;108.7
2021-2022;GRENOBLE;026;DROME;0260929U;ECOLE PRIVEE DU PRIEURE;26301;SAINT DONAT SUR L HERBASSE;privé sous contrat;103.6
2021-2022;GRENOBLE;026;DROME;0260938D;ECOLE PUBLIQUE JEAN JACQUES ROUSSEAU;26166;LORIOL SUR DROME;public;93.8
2021-2022;GRENOBLE;026;DROME;0260939E;ECOLE PUBLIQUE LES GREZES;26198;MONTELIMAR;public;88.5
2021-2022;GRENOBLE;026;DROME;0260971P;ECOLE PUBLIQUE LES BALMES;26281;ROMANS SUR ISERE;public;109.2
2021-2022;GRENOBLE;026;DROME;0260984D;ECOLE PUBLIQUE JULES FERRY;26011;AOUSTE SUR SYE;public;111.4
2021-2022;GRENOBLE;026;DROME;0260991L;ECOLE PUBLIQUE LUCIE ET RAYMOND AUBRAC;26281;ROMANS SUR ISERE;public;95.8
2021-2022;GRENOBLE;026;DROME;0261027A;ECOLE PRIMAIRE LAPRAT;26362;VALENCE;public;112.3
2021-2022;GRENOBLE;026;DROME;0261037L;ECOLE PRIMAIRE HOSTUN;26149;HOSTUN;public;117.8
2021-2022;GRENOBLE;026;DROME;0261108N;ECOLE PRIMAIRE ANDRE ABEL;26362;VALENCE;public;98.7
2021-2022;GRENOBLE;026;DROME;0261130M;ECOLE PRIMAIRE M ANTOINE ET ROSALIE JULLIEN;26088;CHATUZANGE LE GOUBET;public;109.0
2021-2022;GRENOBLE;026;DROME;0261188A;ECOLE PRIMAIRE CHARLES ROYANNEZ;26108;CREST;public;103.6
2021-2022;GRENOBLE;026;DROME;0261240G;ECOLE JULES VALLES;26362;VALENCE;public;67.8
2021-2022;GRENOBLE;026;DROME;0261254X;ECOLE PIERRE BROSSOLETTE;26362;VALENCE;public;67.2
2021-2022;GRENOBLE;026;DROME;0261284E;ECOLE PIERRE RIGAUD;26362;VALENCE;public;69.7
2021-2022;GRENOBLE;026;DROME;0261295S;ECOLE GENERAL MIRIBEL;26148;HAUTERIVES;public;108.1
2021-2022;GRENOBLE;026;DROME;0261312K;ECOLE BEAUSEMBLANT;26041;BEAUSEMBLANT;public;101.1
2021-2022;GRENOBLE;026;DROME;0261313L;ECOLE LOUIS PERGAUD;26362;VALENCE;public;95.5
2021-2022;GRENOBLE;026;DROME;0261399E;ECOLE PRIMAIRE ST AVIT;26293;SAINT AVIT;public;103.4
2021-2022;GRENOBLE;026;DROME;0261442B;ECOLE J L BOUVIER;26313;SAINT MARCEL LES VALENCE;public;102.9
2021-2022;GRENOBLE;026;DROME;0261538F;ECOLE PRIMAIRE PUBLIQUE DES COLLINES;26210;VALHERBASSE;public;108.0
2021-2022;NORMANDIE;027;EURE;0270108W;ECOLE ELEMENTAIRE;27229;EVREUX;public;112.3
2021-2022;NORMANDIE;027;EURE;0270134Z;ECOLE PRIMAIRE;27254;FONTAINE SOUS JOUY;public;100.1
2021-2022;NORMANDIE;027;EURE;0270139E;ECOLE PRIMAIRE DU HAUT BOIS;27347;HUEST;public;108.6
2021-2022;NORMANDIE;027;EURE;0270155X;ECOLE ELEMENTAIRE;27059;BERNOUVILLE;public;101.8
2021-2022;NORMANDIE;027;EURE;0270167K;ECOLE PRIMAIRE;27426;NEAUFLES SAINT MARTIN;public;116.3
2021-2022;NORMANDIE;027;EURE;0270182B;ECOLE ELEMENTAIRE;27338;LES HOGUES;public;104.7
2021-2022;NORMANDIE;027;EURE;0270204A;ECOLE PRIMAIRE LES POMMIERS;27164;COMBON;public;98.9
2021-2022;NORMANDIE;027;EURE;0270245V;ECOLE ELEMENTAIRE FERDINAND BUISSON;27056;BERNAY;public;107.6
2021-2022;NORMANDIE;027;EURE;0270249Z;ECOLE PRIMAIRE ERNEST ANQUETIL;27179;COURBEPINE;public;96.0
2021-2022;NORMANDIE;027;EURE;0270274B;ECOLE ELEMENTAIRE;27113;BRETIGNY;public;86.5
2021-2022;NORMANDIE;027;EURE;0270325G;ECOLE ELEMENTAIRE;27248;FOLLEVILLE;public;93.9
2021-2022;NORMANDIE;027;EURE;0270377N;ECOLE ELEMENTAIRE JULES FERRY;27230;EZY SUR EURE;public;96.9
2021-2022;NORMANDIE;027;EURE;0270391D;ECOLE PRIMAIRE;27419;MOUETTES;public;102.4
2021-2022;NORMANDIE;027;EURE;0270392E;ECOLE PRIMAIRE;27421;MOUSSEAUX NEUVILLE;public;108.8
2021-2022;NORMANDIE;027;EURE;0270399M;ECOLE ELEMENTAIRE;27261;FOUQUEVILLE;public;104.0
2021-2022;NORMANDIE;027;EURE;0270415E;ECOLE ELEMENTAIRE FLEMING;27616;LA SAUSSAYE;public;105.7
2021-2022;NORMANDIE;027;EURE;0270422M;ECOLE PRIMAIRE;27700;VRAIVILLE;public;99.5
2021-2022;NORMANDIE;027;EURE;0270442J;ECOLE ELEMENTAIRE;27582;SAINT OUEN DU TILLEUL;public;112.9
2021-2022;NORMANDIE;027;EURE;0270450T;ECOLE PRIMAIRE;27015;ANDE;public;108.5
2021-2022;NORMANDIE;027;EURE;0270480A;ECOLE PRIMAIRE;27031;AVIRON;public;126.3
2021-2022;NORMANDIE;027;EURE;0270485F;ECOLE PRIMAIRE;27118;BROSVILLE;public;118.4
2021-2022;NORMANDIE;027;EURE;0270504B;ECOLE ELEMENTAIRE;27641;LE TILLEUL LAMBERT;public;104.9
2021-2022;NORMANDIE;027;EURE;0270509G;ECOLE ELEMENTAIRE;27034;BACQUEVILLE;public;93.5
2021-2022;NORMANDIE;027;EURE;0270524Y;ECOLE ELEMENTAIRE;27294;VAL D ORGER;public;92.7
2021-2022;NORMANDIE;027;EURE;0270543U;ECOLE ELEMENTAIRE MARCEL LEFEVRE;27016;LES ANDELYS;public;89.8
2021-2022;NORMANDIE;027;EURE;0270544V;ECOLE PRIMAIRE GEORGES POMPIDOU;27016;LES ANDELYS;public;84.5
2021-2022;NORMANDIE;027;EURE;0270596B;ECOLE ELEMENTAIRE;27632;LE THIL;public;97.3
2021-2022;NORMANDIE;027;EURE;0270617Z;ECOLE ELEMENTAIRE GROUPE II;27511;SAINT AUBIN D ECROSVILLE;public;100.9
2021-2022;NORMANDIE;027;EURE;0270624G;ECOLE ELEMENTAIRE;27008;ALIZAY;public;97.9
2021-2022;NORMANDIE;027;EURE;0270663Z;ECOLE ELEMENTAIRE;27243;FIQUEFLEUR EQUAINVILLE;public;111.8
2021-2022;NORMANDIE;027;EURE;0270665B;ECOLE ELEMENTAIRE;27260;FOULBEC;public;96.8
2021-2022;NORMANDIE;027;EURE;0270696K;ECOLE ELEMENTAIRE;27110;BRESTOT;public;109.6
2021-2022;NORMANDIE;027;EURE;0270731Y;ECOLE PRIMAIRE MAXIME MARCHAND;27563;SAINT MARDS DE BLACARVILLE;public;98.9
2021-2022;NORMANDIE;027;EURE;0270758C;ECOLE PRIMAIRE;27665;TROUVILLE LA HAULE;public;96.7
2021-2022;NORMANDIE;027;EURE;0270811K;ECOLE ELEMENTAIRE;27112;BRETEUIL;public;92.2
2021-2022;NORMANDIE;027;EURE;0270842U;ECOLE PRIMAIRE;27447;LE VAL DORE;public;107.5
2021-2022;NORMANDIE;027;EURE;0270908R;ECOLE PRIMAIRE;27108;BOURTH;public;89.3
2021-2022;NORMANDIE;027;EURE;0270922F;ECOLE PRIMAIRE LES COSMOS;27072;BOIS JEROME SAINT OUEN;public;116.8
2021-2022;NORMANDIE;027;EURE;0270937X;ECOLE PRIMAIRE;27285;GIVERNY;public;129.3
2021-2022;NORMANDIE;027;EURE;0270961Y;ECOLE PRIMAIRE;27249;FONTAINE BELLENGER;public;112.0
2021-2022;NORMANDIE;027;EURE;0270962Z;ECOLE PRIMAIRE (FONTAINE HEUDEBOURG);27191;CLEF VALLEE D EURE;public;102.9
2021-2022;NORMANDIE;027;EURE;0270969G;ECOLE PRIMAIRE PIERRE PIROU;27517;SAINT AUBIN SUR GAILLON;public;105.1
2021-2022;NORMANDIE;027;EURE;0270984Y;ECOLE PRIMAIRE;27203;DOUAINS;public;108.4
2021-2022;NORMANDIE;027;EURE;0270987B;ECOLE PRIMAIRE;27525;SAINTE COLOMBE PRES VERNON;public;121.8
2021-2022;NORMANDIE;027;EURE;0270998N;ECOLE ELEMENTAIRE PIERRE BONNARD;27681;VERNON;public;87.1
2021-2022;NORMANDIE;027;EURE;0271114P;ECOLE PRIMAIRE ARC EN CIEL 2;27681;VERNON;public;75.2
2021-2022;NORMANDIE;027;EURE;0271141U;ECOLE PRIMAIRE;27107;BOURNEVILLE SAINTE CROIX;public;107.8
2021-2022;NORMANDIE;027;EURE;0271176G;ECOLE ELEMENTAIRE JULES MICHELET;27229;EVREUX;public;66.4
2021-2022;NORMANDIE;027;EURE;0271179K;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;27016;LES ANDELYS;privé sous contrat;105.5
2021-2022;NORMANDIE;027;EURE;0271186T;ECOLE PRIMAIRE PRIVEE SAINT GEORGES;27051;BEAUMONT LE ROGER;privé sous contrat;104.2
2021-2022;NORMANDIE;027;EURE;0271203L;ECOLE PRIMAIRE PRIVEE NOTRE DAME SAINT LOUIS;27375;LOUVIERS;privé sous contrat;120.2
2021-2022;NORMANDIE;027;EURE;0271252P;ECOLE PRIMAIRE;27076;BOISSET LES PREVANCHES;public;114.7
2021-2022;NORMANDIE;027;EURE;0271253R;ECOLE ELEMENTAIRE;27554;LA CHAPELLE LONGUEVILLE;public;128.7
2021-2022;NORMANDIE;027;EURE;0271255T;ECOLE PRIMAIRE GEORGES LABBE;27487;RADEPONT;public;93.3
2021-2022;NORMANDIE;027;EURE;0271260Y;ECOLE ELEMENTAIRE PUBLIQUE;27438;NONANCOURT;public;83.6
2021-2022;NORMANDIE;027;EURE;0271266E;ECOLE ELEMENTAIRE MAXIME MARCHAND;27681;VERNON;public;113.6
2021-2022;NORMANDIE;027;EURE;0271271K;ECOLE ELEMENTAIRE JEAN MOULIN;27375;LOUVIERS;public;88.2
2021-2022;NORMANDIE;027;EURE;0271330Z;ECOLE PRIMAIRE;27335;HEUDREVILLE SUR EURE;public;105.6
2021-2022;NORMANDIE;027;EURE;0271333C;ECOLE PRIMAIRE;27349;ILLEVILLE SUR MONTFORT;public;107.7
2021-2022;NORMANDIE;027;EURE;0271488W;ECOLE PRIMAIRE;27425;NASSANDRES SUR RISLE;public;93.6
2021-2022;NORMANDIE;027;EURE;0271489X;ECOLE PRIMAIRE;27077;BOISSEY LE CHATEL;public;101.6
2021-2022;NORMANDIE;027;EURE;0271490Y;ECOLE ELEMENTAIRE ORIENNE;27275;GAILLON;public;83.8
2021-2022;NORMANDIE;027;EURE;0271491Z;ECOLE ELEMENTAIRE CASTLE DONINGTON;27279;GASNY;public;102.1
2021-2022;NORMANDIE;027;EURE;0271492A;ECOLE PRIMAIRE PAUL LANGEVIN HENRI WALLON;27299;GRAVIGNY;public;97.5
2021-2022;NORMANDIE;027;EURE;0271517C;ECOLE ELEMENTAIRE JEAN BURY;27580;SAINT OUEN DE THOUBERVILLE;public;111.1
2021-2022;NORMANDIE;027;EURE;0271519E;ECOLE ELEMENTAIRE;27365;LERY;public;101.5
2021-2022;NORMANDIE;027;EURE;0271524K;ECOLE PRIMAIRE JEAN MOULIN;27701;VAL DE REUIL;public;78.2
2021-2022;NORMANDIE;027;EURE;0271534W;ECOLE PRIMAIRE;27311;HARCOURT;public;94.7
2021-2022;NORMANDIE;027;EURE;0271564D;ECOLE ELEMENTAIRE;27247;FLIPOU;public;110.1
2021-2022;NORMANDIE;027;EURE;0271591H;ECOLE PRIMAIRE LE FRANC MANOIR;27413;MONTFORT SUR RISLE;public;94.5
2021-2022;NORMANDIE;027;EURE;0271608B;ECOLE PRIMAIRE;27398;MENNEVAL;public;108.1
2021-2022;NORMANDIE;027;EURE;0271610D;ECOLE PRIMAIRE;27693;SYLVAINS LES MOULINS;public;101.3
2021-2022;NORMANDIE;027;EURE;0271637H;ECOLE PRIMAIRE;27414;MONTREUIL L ARGILLE;public;93.2
2021-2022;NORMANDIE;027;EURE;0271644R;ECOLE ELEMENTAIRE;27165;CONCHES EN OUCHE;public;91.8
2021-2022;NORMANDIE;027;EURE;0271673X;ECOLE ELEMENTAIRE;27431;LA NEUVE LYRE;public;89.9
2021-2022;NORMANDIE;027;EURE;0271684J;ECOLE PRIMAIRE;27542;SAINT GEORGES DU VIEVRE;public;92.6
2021-2022;NORMANDIE;027;EURE;0271688N;ECOLE PRIMAIRE;27348;IGOVILLE;public;112.8
2021-2022;NORMANDIE;027;EURE;0271731K;ECOLE PRIMAIRE;27214;ECOUIS;public;93.1
2021-2022;NORMANDIE;027;EURE;0271788X;ECOLE ELEMENTAIRE;27298;GRAVERON SEMERVILLE;public;113.1
2021-2022;NORMANDIE;027;EURE;0271793C;ECOLE PRIMAIRE L MICHEL M GENEVOIX;27493;ROMILLY SUR ANDELLE;public;99.0
2021-2022;NORMANDIE;027;EURE;0271801L;ECOLE PRIMAIRE ANTOINE DE SAINT EXUPERY HELENE BOUCHER;27467;PONT AUDEMER;public;70.7
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280110T;ECOLE ELEMENTAIRE MICHELET;28134;DREUX;public;80.8
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280119C;ECOLE ELEMENTAIRE JEAN ZAY;28134;DREUX;public;81.6
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280148J;ECOLE PRIMAIRE BERTHA HARJES;28405;VERT EN DROUAIS;public;111.2
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280162Z;ECOLE PRIMAIRE;28291;OUARVILLE;public;100.4
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280230Y;ECOLE ELEMENTAIRE JACQUES YVES COUSTEAU;28358;SAINT PREST;public;130.6
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280231Z;ECOLE ELEMENTAIRE;28325;SAINT AUBIN DES BOIS;public;114.9
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280240J;ECOLE ELEMENTAIRE VALLAIN;28209;LEVES;public;118.6
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280247S;ECOLE PRIMAIRE;28102;CLEVILLIERS;public;114.3
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280260F;ECOLE ELEMENTAIRE;28085;CHARTRES;public;113.1
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280287K;ECOLE PRIMAIRE;28162;FRESNAY LE COMTE;public;109.9
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280295U;LA PIERRE BLANCHE;28035;BERCHERES LES PIERRES;public;113.3
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280303C;ECOLE PRIMAIRE D APPLICATION JULES FERRY;28085;CHARTRES;public;123.3
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280309J;ECOLE ELEMENTAIRE D APPLICATION MAURICE DE VLAMINCK;28085;CHARTRES;public;110.3
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280327D;ECOLE ELEMENTAIRE;28206;LAONS;public;102.0
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280348B;ECOLE ELEMENTAIRE FRANCOIS COOLEN;28096;LA CHAUSSEE D IVRY;public;114.7
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280386T;ECOLE ELEMENTAIRE LES HIRONDELLES;28013;AUNAY SOUS AUNEAU;public;107.4
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280404M;ECOLE PRIMAIRE;28092;CHATENAY;public;114.1
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280407R;ECOLE PRIMAIRE DE SAINVILLE GARANCIERES;28363;SAINVILLE;public;101.4
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280494K;ECOLE PRIMAIRE ANTOINE FURETIERE;28099;CHUISNES;public;107.2
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280503V;ECOLE PRIMAIRE LA CLE DES CHAMPS;28324;SAINT ARNOULT DES BOIS;public;113.9
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280523S;ECOLE ELEMENTAIRE JACQUES PREVERT;28021;BAILLEAU LE PIN;public;106.5
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280535E;ECOLE PRIMAIRE;28281;NOGENT SUR EURE;public;110.7
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280546S;ECOLE ELEMENTAIRE JEAN MACE;28280;NOGENT LE ROTROU;public;81.3
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280563K;ECOLE PRIMAIRE ETIENNE PRUNIER;28056;BOUTIGNY PROUAIS;public;130.2
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280569S;ECOLE PRIMAIRE;28146;FAVEROLLES;public;116.3
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280571U;ECOLE PRIMAIRE COMMANDANT COUSTEAU;28275;NERON;public;125.4
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280579C;ECOLE PRIMAIRE HELENE BOUCHER;28415;VILLEMEUX SUR EURE;public;110.8
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280594U;ECOLE PRIMAIRE LOUIS DROUET;28140;EPERNON;public;112.5
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280607H;ECOLE ELEMENTAIRE HELENE BOUCHER;28423;YERMENONVILLE;public;123.8
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280628F;ECOLE PRIMAIRE;28385;LE THIEULIN;public;102.6
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280768H;ECOLE PRIMAIRE JULES FERRY;28223;LURAY;public;106.7
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280769J;ECOLE PRIMAIRE THEREZIA ET ROGER BRETON;28064;BU;public;122.0
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280826W;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;28012;COMMUNE NOUVELLE D ARROU;privé sous contrat;99.5
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280871V;ECOLE ELEMENTAIRE GERARD PHILIPE;28404;VERNOUILLET;public;78.9
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280891S;ECOLE ELEMENTAIRE LES ENFANTS DE RENART;28387;THIRON GARDAIS;public;98.8
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280892T;ECOLE PRIMAIRE;28149;LA FERTE VIDAME;public;97.4
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0280909L;ECOLE ELEMENTAIRE;28059;BREZOLLES;public;93.0
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0281012Y;ECOLE ELEMENTAIRE GEORGES BRASSENS;28280;NOGENT LE ROTROU;public;105.1
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0281066G;ECOLE PRIMAIRE LA VALLEE;28359;SAINT REMY SUR AVRE;public;88.5
2021-2022;ORLEANS-TOURS;028;EURE-ET-LOIR;0281088F;ECOLE PRIMAIRE DES CHAMPS DORES;28039;BEVILLE LE COMTE;public;111.1
2021-2022;RENNES;029;FINISTERE;0290365P;ECOLE PRIMAIRE PUBLIQUE KERAMPORIEL;29039;CONCARNEAU;public;95.8
2021-2022;RENNES;029;FINISTERE;0290368T;ECOLE PRIMAIRE PUBLIQUE LANRIEC;29039;CONCARNEAU;public;96.7
2021-2022;RENNES;029;FINISTERE;0290372X;ECOLE PRIMAIRE PUBLIQUE RENE DANIEL;29293;TREGUNC;public;102.8
2021-2022;RENNES;029;FINISTERE;0290384K;ECOLE PRIMAIRE PUBLIQUE KERGROËS;29150;MOËLAN SUR MER;public;105.9
2021-2022;RENNES;029;FINISTERE;0290410N;ECOLE PRIMAIRE PUBLIQUE YVES LE MANCHEC;29232;QUIMPER;public;103.4
2021-2022;RENNES;029;FINISTERE;0290412R;ECOLE ELEMENTAIRE PUBLIQUE KERVILIEN;29232;QUIMPER;public;103.4
2021-2022;RENNES;029;FINISTERE;0290418X;ECOLE PRIMAIRE PUBLIQUE PAUL EMILE VICTOR;29173;PLONEIS;public;97.6
2021-2022;RENNES;029;FINISTERE;0290420Z;ECOLE PRIMAIRE PUBLIQUE ANTOINE DE SAINT EXUPERY;29216;PLUGUFFAN;public;103.8
2021-2022;RENNES;029;FINISTERE;0290432M;ECOLE ELEMENTAIRE PUBLIQUE MARIE CURIE;29046;DOUARNENEZ;public;114.0
2021-2022;RENNES;029;FINISTERE;0290441X;ECOLE PRIMAIRE PUBLIQUE JEAN MARIE AUTRET;29169;PLOGONNEC;public;101.6
2021-2022;RENNES;029;FINISTERE;0290443Z;ECOLE PRIMAIRE PUBLIQUE LEURGADORET;29041;CORAY;public;92.8
2021-2022;RENNES;029;FINISTERE;0290459S;ECOLE ELEMENTAIRE PUBLIQUE JEAN GUEHENNO;29233;QUIMPERLE;public;96.8
2021-2022;RENNES;029;FINISTERE;0290461U;ECOLE ELEMENTAIRE PUBLIQUE LE LEZARDEAU;29233;QUIMPERLE;public;98.2
2021-2022;RENNES;029;FINISTERE;0290579X;ECOLE PRIMAIRE PUBLIQUE YVES LE GALL;29115;LANNEDERN;public;88.4
2021-2022;RENNES;029;FINISTERE;0290582A;ECOLE PRIMAIRE PUBLIQUE RAYMOND RANNOU;29141;LOQUEFFRET;public;96.3
2021-2022;RENNES;029;FINISTERE;0290593M;ECOLE PRIMAIRE PUBLIQUE PER JAKEZ HELIAS;29029;CLEDEN POHER;public;101.3
2021-2022;RENNES;029;FINISTERE;0290595P;ECOLE PRIMAIRE PUBLIQUE DES HIRONDELLES;29152;MOTREFF;public;91.9
2021-2022;RENNES;029;FINISTERE;0290604Z;ECOLE PRIMAIRE PUBLIQUE DE SPEZET;29278;SPEZET;public;94.4
2021-2022;RENNES;029;FINISTERE;0290614K;ECOLE PRIMAIRE PUBLIQUE JULES VERNE;29175;PLONEVEZ DU FAOU;public;89.4
2021-2022;RENNES;029;FINISTERE;0290623V;ECOLE ELEMENTAIRE PUBLIQUE MARIE CURIE;29026;CHATEAULIN;public;98.0
2021-2022;RENNES;029;FINISTERE;0290631D;ECOLE PRIMAIRE PUBLIQUE DE PLONEVEZ PORZAY;29176;PLONEVEZ PORZAY;public;101.8
2021-2022;RENNES;029;FINISTERE;0290669V;ECOLE PRIMAIRE PUBLIQUE YVES LAZENNEC;29016;BRASPARTS;public;98.2
2021-2022;RENNES;029;FINISTERE;0290695Y;ECOLE PRIMAIRE PUBLIQUE DE L ODET;29060;GOUESNACH;public;113.0
2021-2022;RENNES;029;FINISTERE;0290702F;ECOLE PRIMAIRE PUBLIQUE SAINTE MARINE;29037;COMBRIT;public;100.5
2021-2022;RENNES;029;FINISTERE;0290730L;ECOLE PRIMAIRE PUBLIQUE LECHIAGAT;29284;TREFFIAGAT;public;102.3
2021-2022;RENNES;029;FINISTERE;0290772G;ECOLE PRIMAIRE PUBLIQUE DE GUILER SUR GOYEN;29070;GUILER SUR GOYEN;public;102.0
2021-2022;RENNES;029;FINISTERE;0290787Y;ECOLE PRIMAIRE PUBLIQUE PAUL GRIMAULT STANG AR C HOAT;29232;QUIMPER;public;99.6
2021-2022;RENNES;029;FINISTERE;0290830V;ECOLE PRIMAIRE PUBLIQUE DU PETIT BOIS;29196;PLOUGUIN;public;102.1
2021-2022;RENNES;029;FINISTERE;0290834Z;ECOLE PRIMAIRE PUBLIQUE VAUBAN;29019;BREST;public;73.9
2021-2022;RENNES;029;FINISTERE;0290851T;ECOLE PRIMAIRE PUBLIQUE JACQUES BUREL;29155;OUESSANT;public;84.6
2021-2022;RENNES;029;FINISTERE;0290859B;ECOLE PRIMAIRE PUBLIQUE PIERRE MAC ORLAN;29119;LANRIVOARE;public;111.1
2021-2022;RENNES;029;FINISTERE;0290877W;ECOLE PRIMAIRE PUBLIQUE DU LAC;29160;PLABENNEC;public;111.5
