code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87473199;Plounérin;O;O;420000;1;539+121;PLOUNÉRIN;COTES-D'ARMOR;6029;d98c42a6-6667-11e3-89ff-01f464e0362d;216008.58569999784;6851376.614799999;-3.56915921757564;48.58130509723133;48.58130509723133,-3.5691592175756397;48.58130509627217,-3.5691592175756437;"{""coordinates"": [-3.569159217575644, 48.58130509627217], ""type"": ""Point""}"
87615500;St-Juéry;O;N;742000;1;422+335;SAINT-JUÉRY;TARN;9103;d9e5167a-6667-11e3-89ff-01f464e0362d;636039.9087999985;6316315.591699999;2.203338211429495;43.94293971296417;43.94293971296417,2.203338211429495;43.94293971199911,2.203338211429494;"{""coordinates"": [2.203338211429494, 43.94293971199911], ""type"": ""Point""}"
87009696;La Douzillère;N;O;594000;1;244+100;JOUE-LES-TOURS;INDRE-ET-LOIRE;4650;d9dc0092-6667-11e3-89ff-01f464e0362d;522803.98640000075;6695781.5896000005;0.653001386682489;47.33866140621093;47.33866140621093,0.6530013866824887;47.338661405240785,0.6530013866824866;"{""coordinates"": [0.653001386682487, 47.338661405240785], ""type"": ""Point""}"
87316687;Le Haut-Banc;N;O;314000;1;273+172;FERQUES;PAS-DE-CALAIS;4944;d9701010-6667-11e3-89ff-01f464e0362d;613281.7897000015;7080650.4529;1.771842360994606;50.816207183094804;50.816207183094804,1.771842360994606;50.816207182158365,1.7718423609946046;"{""coordinates"": [1.771842360994605, 50.816207182158365], ""type"": ""Point""}"
87753764;Salon;N;O;925000;1;056+059;SALON-DE-PROVENCE;BOUCHES-DU-RHONE;6741;c03a0bbe-f312-11e3-90ff-015864e0362d;868547.8219000027;6284450.721000001;5.088449456368936;43.63903995373267;43.63903995373267,5.088449456368936;43.63903995276726,5.088449456368937;"{""coordinates"": [5.088449456368937, 43.63903995276726], ""type"": ""Point""}"
87641365;Magnette;N;O;695000;1;312+900;AUDES;ALLIER;5313;29c19366-dfbc-11e3-a2ff-01a464e0362d;669526.5273000002;6596097.702;2.60289881796548;46.46417168255882;46.46417168255882,2.6028988179654804;46.464171681601485,2.602898817965479;"{""coordinates"": [2.602898817965479, 46.464171681601485], ""type"": ""Point""}"
87784819;Font-Romeu-Odeillo-Via;N;O;669000;1;034+925;FONT-ROMEU-ODEILLO-VIA;PYRENEES-ORIENTALES;4180;d9b2af7a-6667-11e3-89ff-01f464e0362d;620841.5850000009;6155079.9640999995;2.038504116632243;42.49121703762055;42.49121703762055,2.0385041166322426;42.49121703665503,2.0385041166322426;"{""coordinates"": [2.038504116632243, 42.49121703665503], ""type"": ""Point""}"
87182345;Logelbach;N;O;119000;1;002+738;WINTZENHEIM;HAUT-RHIN;5197;29c2103e-dfbc-11e3-a2ff-01a464e0362d;1021542.3968999982;6785125.4635999985;7.320670200337252;48.08731135932243;48.08731135932243,7.3206702003372515;48.08731135835875,7.320670200337254;"{""coordinates"": [7.320670200337254, 48.08731135835875], ""type"": ""Point""}"
87718122;Byans;N;O;871000;1;015+118;BYANS-SUR-DOUBS;DOUBS;3446;297c8c1e-dfbc-11e3-a2ff-01a464e0362d;916198.4419;6672578.780099999;5.852088069196292;47.11832925172662;47.11832925172662,5.852088069196292;47.11832925077259,5.852088069196293;"{""coordinates"": [5.852088069196293, 47.11832925077259], ""type"": ""Point""}"
87645101;Ytrac;N;O;720000;1;295+137;YTRAC;CANTAL;7375;d9a3a4e4-6667-11e3-89ff-01f464e0362d;649846.0342999995;6423686.5977;2.364531007995343;44.910556123694676;44.910556123694676,2.3645310079953434;44.91055612273161,2.364531007995343;"{""coordinates"": [2.364531007995343, 44.91055612273161], ""type"": ""Point""}"
87448001;Flers;N;O;405000;1;045+764;FLERS;ORNE;4162;c028e3c8-f312-11e3-90ff-015864e0362d;437321.1463999972;6855301.5667;-0.573534215608868;48.7443263394735;48.7443263394735,-0.5735342156088675;48.74432633851586,-0.5735342156088701;"{""coordinates"": [-0.57353421560887, 48.74432633851586], ""type"": ""Point""}"
87641191;La Ville-Gozet;N;O;695000;1;326+057;MONTLUCON;ALLIER;4783;d993097c-6667-11e3-89ff-01f464e0362d;668614.9323000014;6583416.443399999;2.591874096585813;46.349941305335584;46.349941305335584,2.5918740965858134;46.349941304377744,2.5918740965858125;"{""coordinates"": [2.591874096585812, 46.349941304377744], ""type"": ""Point""}"
87696195;La Charité-sur-Loire;O;O;750000;1;226+970;LA CHARITÉ-SUR-LOIRE;NIEVRE;4627;e15c9c8a-19bf-11e5-a6ff-01fc64e0362d;701823.8082000017;6675519.907200001;3.024081968586024;47.17996120945426;47.17996120945426,3.024081968586024;47.179961208482794,3.0240819685860236;"{""coordinates"": [3.024081968586024, 47.179961208482794], ""type"": ""Point""}"
87396093;La Hutte-Coulombiers;O;O;427000;1;000+000;COULOMBIERS;SARTHE;8923;2971a56e-dfbc-11e3-a2ff-01a464e0362d;485311.8927000016;6804012.0473;0.104261655412172;48.30100235542934;48.30100235542934,0.1042616554121717;48.30100235446759,0.10426165541216928;"{""coordinates"": [0.104261655412169, 48.30100235446759], ""type"": ""Point""}"
87543157;Nouan-le-Fuzelier;N;O;590000;2;166+587;NOUAN-LE-FUZELIER;LOIR-ET-CHER;5826;e03299f4-19bf-11e5-82ff-01fc64e0362d;627214.1291000023;6715575.294399999;2.032486738063988;47.53653451675315;47.53653451675315,2.032486738063988;47.53653451578465,2.0324867380639873;"{""coordinates"": [2.032486738063987, 47.53653451578465], ""type"": ""Point""}"
87721555;Lentilly;N;O;782000;1;015+987;LENTILLY;RHONE;5036;d97dada2-6667-11e3-89ff-01f464e0362d;829438.1410000026;6526051.874400001;4.667205453902536;45.821806043831806;45.821806043831806,4.667205453902536;45.821806042871735,4.667205453902535;"{""coordinates"": [4.667205453902535, 45.821806042871735], ""type"": ""Point""}"
87144006;Épinal;O;O;060000;1;000+000;EPINAL;VOSGES;4058;d9971ab6-6667-11e3-89ff-01f464e0362d;956742.1213999987;6788484.103700001;6.453148843726827;48.14618950414152;48.14618950414152,6.453148843726827;48.146189503178356,6.4531488437268285;"{""coordinates"": [6.453148843726829, 48.146189503178356], ""type"": ""Point""}"
87700153;Joncherey;N;O;854000;1;461+913;JONCHEREY;TERRITOIRE-DE-BELFORT;0;99ff0b18-138b-11e9-80ff-01d06fb51c27;1000848.3407000005;6721448.6044000015;6.999789707654572;47.52481432980353;47.52481432980353,6.999789707654572;47.52481432883494,6.999789707654573;"{""coordinates"": [6.999789707654573, 47.52481432883494], ""type"": ""Point""}"
87393645;Gravigny-Balizy;N;O;990000;4;098+170;LONGJUMEAU;ESSONNE;4357;d9e79a5a-6667-11e3-89ff-01f464e0362d;649789.9703999981;6842998.6488999985;2.317930000476833;48.68519000053006;48.68519000053006,2.3179300004768333;48.68518999957188,2.3179300004768324;"{""coordinates"": [2.317930000476832, 48.68518999957188], ""type"": ""Point""}"
87194001;Longwy;O;O;203000;1;243+859;LONGWY;MEURTHE-ET-MOSELLE;5225;29b0587e-dfbc-11e3-a2ff-01a464e0362d;900624.2326999977;6938325.640299998;5.769720766879925;49.51259328578975;49.51259328578975,5.769720766879925;49.512593284839596,5.769720766879927;"{""coordinates"": [5.769720766879927, 49.512593284839596], ""type"": ""Point""}"
87681007;Corbeil-Essonnes;O;O;746000;1;032+367;CORBEIL-ESSONNES;ESSONNE;3806;d996d906-6667-11e3-89ff-01f464e0362d;660817.7360000014;6834499.4747;2.468506839470618;48.60950573839651;48.60950573839651,2.4685068394706184;48.60950573743762,2.468506839470617;"{""coordinates"": [2.468506839470617, 48.60950573743762], ""type"": ""Point""}"
87396234;Sillé-le-Guillaume;O;O;420000;1;246+454;SILLÉ-LE-GUILLAUME;SARTHE;6857;d9ba0196-6667-11e3-89ff-01f464e0362d;467510.16210000217;6791418.927999999;-0.128880940359664;48.18166721450334;48.18166721450334,-0.1288809403596642;48.18166721354049,-0.12888094035966652;"{""coordinates"": [-0.128880940359667, 48.18166721354049], ""type"": ""Point""}"
87755421;Vidauban;N;O;930000;1;129+887;VIDAUBAN;VAR;7198;d9cf645c-6667-11e3-89ff-01f464e0362d;978033.8055000007;6265275.008099999;6.433371018012588;43.432173803299214;43.432173803299214,6.433371018012588;43.43217380233364,6.433371018012591;"{""coordinates"": [6.433371018012591, 43.43217380233364], ""type"": ""Point""}"
87696492;Cercy-la-Tour;O;O;760000;1;052+376;CERCY-LA-TOUR;NIEVRE;3530;e138e388-19bf-11e5-a6ff-01fc64e0362d;749139.0163000003;6639938.2117;3.644990367153794;46.857803247890246;46.857803247890246,3.6449903671537935;46.85780324693483,3.6449903671537918;"{""coordinates"": [3.644990367153792, 46.85780324693483], ""type"": ""Point""}"
87193623;Rémelfing;N;O;161000;1;072+003;RÉMELFING;MOSELLE;6224;d9cb4374-6667-11e3-89ff-01f464e0362d;998747.8398000002;6895695.027600002;7.09185533413615;49.091408859223534;49.091408859223534,7.09185533413615;49.09140885826924,7.091855334136151;"{""coordinates"": [7.091855334136151, 49.09140885826924], ""type"": ""Point""}"
87784835;Saillagouse;N;O;669000;1;044+670;SAILLAGOUSE;PYRENEES-ORIENTALES;6347;29d21008-dfbc-11e3-a2ff-01a464e0362d;620274.6240999997;6151251.123100001;2.032188215121434;42.45673980815688;42.45673980815688,2.0321882151214337;42.456739807191354,2.032188215121433;"{""coordinates"": [2.032188215121433, 42.456739807191354], ""type"": ""Point""}"
87381236;Trie-Château;N;O;330000;2;065+654;TRIE-CHÂTEAU;OISE;7037;29bbdcaa-dfbc-11e3-a2ff-01a464e0362d;613995.2313999981;6909868.735599998;1.818143929978403;49.28265560153135;49.28265560153135,1.8181439299784032;49.28265560057893,1.8181439299784015;"{""coordinates"": [1.818143929978401, 49.28265560057893], ""type"": ""Point""}"
87713735;Louhans;N;O;860000;1;401+692;LOUHANS;SAONE-ET-LOIRE;5240;d9b8f6de-6667-11e3-89ff-01f464e0362d;869509.2493999973;6616974.9516;5.215956085594542;46.6314307065044;46.6314307065044,5.2159560855945415;46.631430705547885,5.215956085594542;"{""coordinates"": [5.215956085594542, 46.631430705547885], ""type"": ""Point""}"
87781575;Lunas;N;O;722000;1;486+850;LUNAS;HERAULT;5271;d9893e8e-6667-11e3-89ff-01f464e0362d;715711.0724999979;6290076.295200001;3.194890513421277;43.709542203879316;43.709542203879316,3.1948905134212766;43.70954220291399,3.1948905134212753;"{""coordinates"": [3.194890513421275, 43.70954220291399], ""type"": ""Point""}"
87784710;Joncet;N;O;669000;1;006+229;SERDINYA;PYRENEES-ORIENTALES;4529;d9473bb4-6667-11e3-89ff-01f464e0362d;643363.5335000008;6162667.7206000015;2.311245947030554;42.561539114650905;42.561539114650905,2.3112459470305535;42.56153911368533,2.311245947030552;"{""coordinates"": [2.311245947030552, 42.56153911368533], ""type"": ""Point""}"
87594739;Vayrac;N;O;719000;1;641+483;VAYRAC;LOT;7124;d988de60-6667-11e3-89ff-01f464e0362d;597976.5222000033;6428715.693100002;1.706369220262521;44.95012834321699;44.95012834321699,1.7063692202625211;44.95012834225401,1.70636922026252;"{""coordinates"": [1.70636922026252, 44.95012834225401], ""type"": ""Point""}"
87718270;Cousance;N;O;880000;1;463+258;COUSANCE;JURA;3857;d9e21fdc-6667-11e3-89ff-01f464e0362d;882886.2968000025;6606627.543499999;5.3866411616541;46.53478844418376;46.53478844418376,5.3866411616541;46.53478844322675,5.386641161654101;"{""coordinates"": [5.386641161654101, 46.53478844322675], ""type"": ""Point""}"
87485714;Mazières-Verruyes;O;N;500000;1;385+400;VERRUYES;DEUX-SEVRES;8978;d99347b4-6667-11e3-89ff-01f464e0362d;446544.1447999999;6608977.948800001;-0.307921453314562;46.533030608257725;46.533030608257725,-0.3079214533145616;46.53303060730071,-0.30792145331456433;"{""coordinates"": [-0.307921453314564, 46.53303060730071], ""type"": ""Point""}"
87471037;Bruz;N;O;468000;1;383+901;BRUZ;ILLE-ET-VILAINE;8891;e03c6d1c-19bf-11e5-82ff-01fc64e0362d;346013.93400000036;6780471.664500002;-1.751863126756572;48.02873873088182;48.02873873088182,-1.7518631267565719;48.02873872991761,-1.7518631267565743;"{""coordinates"": [-1.751863126756574, 48.02873872991761], ""type"": ""Point""}"
87697342;Dugny-La Courneuve TT;N;O;960000;1;053+686;COURNEUVE (LA );SEINE-SAINT-DENIS;171225;35208f78-0d53-11e6-8dff-016064e0362d;656880.0960000008;6871688.5132;2.411335416839308;48.9437182103028;48.9437182103028,2.411335416839308;48.94371820934706,2.411335416839307;"{""coordinates"": [2.411335416839307, 48.94371820934706], ""type"": ""Point""}"
87471102;Breteil;N;O;420000;1;391+380;SAINT-GILLES;ILLE-ET-VILAINE;3376;298a3bf0-dfbc-11e3-a2ff-01a464e0362d;337147.56379999965;6793486.084600002;-1.881371759699423;48.14076893006094;48.14076893006094,-1.881371759699423;48.14076892909775,-1.8813717596994264;"{""coordinates"": [-1.881371759699426, 48.14076892909775], ""type"": ""Point""}"
87683516;Bonnard-Bassou;O;N;753000;1;159+236;BONNARD;YONNE;3285;c13b0d9c-f312-11e3-90ff-015864e0362d;740351.2968000025;6758632.521600001;3.540308511501759;47.92684258405553;47.92684258405553,3.540308511501759;47.92684258309041,3.5403085115017596;"{""coordinates"": [3.54030851150176, 47.92684258309041], ""type"": ""Point""}"
87174409;Mourmelon-le-Petit;O;O;081000;1;196+068;MOURMELON-LE-PETIT;MARNE;5697;d9b2154e-6667-11e3-89ff-01f464e0362d;796180.0588999987;6893192.311900001;4.317833475946309;49.13130217130067;49.13130217130067,4.317833475946309;49.13130217034676,4.31783347594631;"{""coordinates"": [4.31783347594631, 49.13130217034676], ""type"": ""Point""}"
87387159;Conches;N;O;366000;1;125+152;CONCHES-EN-OUCHE;EURE;3789;c0247a86-f312-11e3-90ff-015864e0362d;549022.3825000003;6875549.4026999995;0.937936701488137;48.96215407348989;48.96215407348989,0.9379367014881365;48.96215407253433,0.9379367014881342;"{""coordinates"": [0.937936701488134, 48.96215407253433], ""type"": ""Point""}"
87214056;Sélestat;O;O;115000;1;043+218;SELESTAT;BAS-RHIN;6805;d9df4df2-6667-11e3-89ff-01f464e0362d;1029498.556599997;6804837.990899999;7.442243817984608;48.26044285599784;48.26044285599784,7.4422438179846075;48.26044285503573,7.442243817984608;"{""coordinates"": [7.442243817984608, 48.26044285503573], ""type"": ""Point""}"
87393603;Bourth;N;O;395000;1;126+742;BOURTH;EURE;3349;d9de4bf2-6667-11e3-89ff-01f464e0362d;538655.6625000015;6853977.4628;0.804607667477101;48.765711871348856;48.765711871348856,0.8046076674771012;48.765711870391435,0.804607667477099;"{""coordinates"": [0.804607667477099, 48.765711870391435], ""type"": ""Point""}"
87576454;Nérondes;O;O;690000;1;268+891;NÉRONDES;CHER;5755;e1b19700-19bf-11e5-a6ff-01fc64e0362d;686518.7361000031;6655494.462200001;2.822584798594397;46.99953593667295;46.99953593667295,2.822584798594397;46.9995359357183,2.8225847985943955;"{""coordinates"": [2.822584798594395, 46.9995359357183], ""type"": ""Point""}"
87575654;Civray-Ville;O;N;607000;1;434+364;CIVRAY;VIENNE;3728;d99e1638-6667-11e3-89ff-01f464e0362d;490787.132600002;6564767.7456;0.288804138443457;46.150398475374224;46.150398475374224,0.2888041384434565;46.15039847441549,0.28880413844345354;"{""coordinates"": [0.288804138443454, 46.15039847441549], ""type"": ""Point""}"
87586453;Monsempron-Libos;N;O;631000;1;608+824;MONSEMPRON-LIBOS;LOT-ET-GARONNE;5558;29bc606e-dfbc-11e3-a2ff-01a464e0362d;536302.9804000035;6378518.252900001;0.941246069893637;44.48651614118785;44.48651614118785,0.9412460698936365;44.48651614022377,0.9412460698936349;"{""coordinates"": [0.941246069893635, 44.48651614022377], ""type"": ""Point""}"
87478073;Dol-de-Bretagne;O;O;441000;1;431+304;DOL-DE-BRETAGNE;ILLE-ET-VILAINE;3968;e15c6890-19bf-11e5-a6ff-01fc64e0362d;349604.17930000275;6837616.1576000005;-1.74987248932575;48.5438989124489;48.5438989124489,-1.74987248932575;48.54389891148938,-1.7498724893257533;"{""coordinates"": [-1.749872489325753, 48.54389891148938], ""type"": ""Point""}"
87286435;Don-Sainghin;O;O;289000;1;018+947;SAINGHIN-EN-WEPPES;NORD;3984;d9dc9868-6667-11e3-89ff-01f464e0362d;693864.005400002;7050477.852899998;2.913559057969857;50.551472314779616;50.551472314779616,2.913559057969857;50.55147231384028,2.9135590579698567;"{""coordinates"": [2.913559057969857, 50.55147231384028], ""type"": ""Point""}"
87696682;Château-Chinon;O;N;763000;1;306+685;CHÂTEAU-CHINON(CAMPAGNE);NIEVRE;3638;d9d9b268-6667-11e3-89ff-01f464e0362d;770281.8052000031;6663923.953600001;3.926178092229213;47.07185440026569;47.07185440026569,3.9261780922292133;47.071854399311405,3.9261780922292147;"{""coordinates"": [3.926178092229215, 47.071854399311405], ""type"": ""Point""}"
87491357;St-Jean-d'Angély;O;O;500000;1;463+049;SAINT-JEAN-D'ANGÉLY;CHARENTE-MARITIME;6501;d9bb5c02-6667-11e3-89ff-01f464e0362d;428167.95859999955;6543940.8563;-0.509742382856997;45.940790618919515;45.940790618919515,-0.509742382856997;45.94079061795991,-0.5097423828569992;"{""coordinates"": [-0.509742382856999, 45.94079061795991], ""type"": ""Point""}"
87271353;Neuilly-sur-Marne;O;N;957000;1;010+517;NEUILLY-SUR-MARNE;SEINE-SAINT-DENIS;5766;e02c3e48-19bf-11e5-82ff-01fc64e0362d;664881.8083000034;6862325.966699999;2.521345042686296;48.860010560437516;48.860010560437516,2.5213450426862964;48.86001055948099,2.521345042686295;"{""coordinates"": [2.521345042686295, 48.86001055948099], ""type"": ""Point""}"
87276774;Ourscamps;N;O;242000;1;100+764;PIMPREZ;OISE;5894;29a06582-dfbc-11e3-a2ff-01a464e0362d;696658.6186000034;6937201.249899998;2.953860661788621;49.53410484180841;49.53410484180841,2.9538606617886205;49.53410484085848,2.9538606617886196;"{""coordinates"": [2.95386066178862, 49.53410484085848], ""type"": ""Point""}"
87611681;Dieupentale;N;O;640000;1;224+765;DIEUPENTALE;TARN-ET-GARONNE;3947;d991ae54-6667-11e3-89ff-01f464e0362d;561406.4633999988;6308883.801399998;1.275970205126188;43.86534515610148;43.86534515610148,1.2759702051261879;43.865345155136325,1.2759702051261868;"{""coordinates"": [1.275970205126187, 43.865345155136325], ""type"": ""Point""}"
87756361;Villefranche-sur-Mer;N;O;930000;1;228+731;VILLEFRANCHE-SUR-MER;ALPES-MARITIMES;7231;d9b94d02-6667-11e3-89ff-01f464e0362d;1047633.7267000005;6299268.927999999;7.31422546559436;43.70695905884717;43.70695905884717,7.31422546559436;43.70695905788181,7.314225465594359;"{""coordinates"": [7.314225465594359, 43.70695905788181], ""type"": ""Point""}"
87592667;Aixe-sur-Vienne;N;O;610000;2;412+862;AIXE-SUR-VIENNE;HAUTE-VIENNE;2833;d9af736c-6667-11e3-89ff-01f464e0362d;555968.7290000021;6523566.228500001;1.145647625204983;45.79649852975975;45.79649852975975,1.1456476252049828;45.796498528799575,1.1456476252049805;"{""coordinates"": [1.145647625204981, 45.796498528799575], ""type"": ""Point""}"
87317123;Wimille-Wimereux;N;O;314000;1;259+539;WIMILLE;PAS-DE-CALAIS;7358;d997be86-6667-11e3-89ff-01f464e0362d;602017.7113000005;7075037.513099998;1.613739796070267;50.764180866760626;50.764180866760626,1.6137397960702673;50.76418086582361,1.6137397960702655;"{""coordinates"": [1.613739796070266, 50.76418086582361], ""type"": ""Point""}"
87386540;Munster-Badischhof;N;O;119000;1;017+130;MUNSTER;HAUT-RHIN;85460;d94381ac-6667-11e3-89ff-01f464e0362d;1009355.9010000005;6779103.659400001;7.152972487896633;48.03908193011033;48.03908193011033,7.152972487896633;48.03908192914621,7.152972487896635;"{""coordinates"": [7.152972487896635, 48.03908192914621], ""type"": ""Point""}"
87615757;Baraqueville-Carcenac-Peyralès;O;O;736000;1;473+357;BARAQUEVILLE;AVEYRON;3086;d9e60a0a-6667-11e3-89ff-01f464e0362d;654351.7356999964;6352563.540100001;2.428143927438019;44.270603189325136;44.270603189325136,2.428143927438019;44.27060318836061,2.4281439274380183;"{""coordinates"": [2.428143927438018, 44.27060318836061], ""type"": ""Point""}"
87471367;Martigné-Ferchaud;N;O;466000;1;014+866;MARTIGNÉ-FERCHAUD;ILLE-ET-VILAINE;5403;d9aeaf3a-6667-11e3-89ff-01f464e0362d;377444.2644999996;6756767.206099998;-1.313464368264538;47.83198913178169;47.83198913178169,-1.3134643682645377;47.83198913081575,-1.3134643682645413;"{""coordinates"": [-1.313464368264541, 47.83198913081575], ""type"": ""Point""}"
87182014;Colmar;O;O;129000;1;000+000;COLMAR;HAUT-RHIN;3771;d990559e-6667-11e3-89ff-01f464e0362d;1023728.4809999987;6783909.9103000015;7.349087420944785;48.075310117840175;48.075310117840175,7.349087420944785;48.0753101168764,7.349087420944784;"{""coordinates"": [7.349087420944784, 48.0753101168764], ""type"": ""Point""}"
